Group,Action,File,Score,Quality,Size_GB,Path
Sealab 2021 (2000) {tvdb-76884}/Season 03/S03E10,REMOVE,Sealab 2021 (2000) - S03E10 - I Robot Really [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.68,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 03/Sealab 2021 (2000) - S03E10 - I Robot Really [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 03/S03E11,KEEP,Sealab 2021 (2000) - S03E11 - Frozen Dinner [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 03/Sealab 2021 (2000) - S03E11 - Frozen Dinner [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 03/S03E11,REMOVE,Sealab 2021 (2000) - S03E11 - Frozen Dinner [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 03/Sealab 2021 (2000) - S03E11 - Frozen Dinner [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 03/S03E12,KEEP,Sealab 2021 (2000) - S03E12 - Tornado Shanks [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.67,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 03/Sealab 2021 (2000) - S03E12 - Tornado Shanks [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 03/S03E12,REMOVE,Sealab 2021 (2000) - S03E12 - Tornado Shanks [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.67,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 03/Sealab 2021 (2000) - S03E12 - Tornado Shanks [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E01,KEEP,Sealab 2021 (2000) - S04E01 - ASHDTV [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.68,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E01 - ASHDTV [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E01,REMOVE,Sealab 2021 (2000) - S04E01 - ASHDTV [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.68,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E01 - ASHDTV [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E02,KEEP,Sealab 2021 (2000) - S04E02 - Chalkboard Jungle [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.68,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E02 - Chalkboard Jungle [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E02,REMOVE,Sealab 2021 (2000) - S04E02 - Chalkboard Jungle [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.68,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E02 - Chalkboard Jungle [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E03,KEEP,Sealab 2021 (2000) - S04E03 - Dearly Beloved Seed [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.64,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E03 - Dearly Beloved Seed [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E03,REMOVE,Sealab 2021 (2000) - S04E03 - Dearly Beloved Seed [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.64,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E03 - Dearly Beloved Seed [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E04,KEEP,Sealab 2021 (2000) - S04E04 - Craptastic Voyage [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.67,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E04 - Craptastic Voyage [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E04,REMOVE,Sealab 2021 (2000) - S04E04 - Craptastic Voyage [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.67,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E04 - Craptastic Voyage [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E05,KEEP,Sealab 2021 (2000) - S04E05 - Let 'Em Eat Corn [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E05 - Let 'Em Eat Corn [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E05,REMOVE,Sealab 2021 (2000) - S04E05 - Let 'Em Eat Corn [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E05 - Let 'Em Eat Corn [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E06,KEEP,Sealab 2021 (2000) - S04E06 - Neptunati [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E06 - Neptunati [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E06,REMOVE,Sealab 2021 (2000) - S04E06 - Neptunati [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E06 - Neptunati [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E07,KEEP,Sealab 2021 (2000) - S04E07 - Isla de las Chupracabras [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E07 - Isla de las Chupracabras [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E07,REMOVE,Sealab 2021 (2000) - S04E07 - Isla de las Chupracabras [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E07 - Isla de las Chupracabras [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E08,KEEP,Sealab 2021 (2000) - S04E08 - Joy of Grief [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E08 - Joy of Grief [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E08,REMOVE,Sealab 2021 (2000) - S04E08 - Joy of Grief [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E08 - Joy of Grief [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E09,KEEP,Sealab 2021 (2000) - S04E09 - Green Fever [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E09 - Green Fever [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E09,REMOVE,Sealab 2021 (2000) - S04E09 - Green Fever [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E09 - Green Fever [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E10,KEEP,Sealab 2021 (2000) - S04E10 - Sharkos Machine [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E10 - Sharkos Machine [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E10,REMOVE,Sealab 2021 (2000) - S04E10 - Sharkos Machine [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E10 - Sharkos Machine [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E11,KEEP,Sealab 2021 (2000) - S04E11 - Return of Marco [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E11 - Return of Marco [HMAX][WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Sealab 2021 (2000) {tvdb-76884}/Season 04/S04E11,REMOVE,Sealab 2021 (2000) - S04E11 - Return of Marco [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4,3506,1080p/WEBDL/DD+/AVC,0.65,/mnt/synology/rs-tv/Sealab 2021 (2000) {tvdb-76884}/Season 04/Sealab 2021 (2000) - S04E11 - Return of Marco [WEBDL-1080p][EAC3 2.0][AVC]-soopkitchen.mp4
Secrets of the Whales (2021) {tvdb-393225}/Season 01/S01E01,KEEP,Secrets of the Whales (2021) - S01E01 - Orca Dynasty [DSNP][WEBDL-1080p][EAC3 5.1][h264]-WH4L3S.mkv,3528,1080p/WEBDL/DD+/AVC,2.84,/mnt/synology/rs-tv/Secrets of the Whales (2021) {tvdb-393225}/Season 01/Secrets of the Whales (2021) - S01E01 - Orca Dynasty [DSNP][WEBDL-1080p][EAC3 5.1][h264]-WH4L3S.mkv
Secrets of the Whales (2021) {tvdb-393225}/Season 01/S01E01,REMOVE,Secrets of the Whales (2021) - S01E01 - Orca Dynasty [WEBDL-1080p][EAC3 5.1][h264].mkv,3528,1080p/WEBDL/DD+/AVC,2.84,/mnt/synology/rs-tv/Secrets of the Whales (2021) {tvdb-393225}/Season 01/Secrets of the Whales (2021) - S01E01 - Orca Dynasty [WEBDL-1080p][EAC3 5.1][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E04,KEEP,Seinfeld (1989) - S08E04 - The Little Kicks [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.34,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E04 - The Little Kicks [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E04,REMOVE,Seinfeld (1989) - S08E04 - The Little Kicks [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E04 - The Little Kicks [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E07,KEEP,Seinfeld (1989) - S08E07 - The Checks [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.35,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E07 - The Checks [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E07,REMOVE,Seinfeld (1989) - S08E07 - The Checks [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E07 - The Checks [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E08,KEEP,Seinfeld (1989) - S08E08 - The Chicken Roaster [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.38,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E08 - The Chicken Roaster [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E08,REMOVE,Seinfeld (1989) - S08E08 - The Chicken Roaster [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E08 - The Chicken Roaster [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E16,KEEP,Seinfeld (1989) - S08E16 - The Pothole [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.37,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E16 - The Pothole [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E16,REMOVE,Seinfeld (1989) - S08E16 - The Pothole [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E16 - The Pothole [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E18,KEEP,Seinfeld (1989) - S08E18 - The Nap [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.36,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E18 - The Nap [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E18,REMOVE,Seinfeld (1989) - S08E18 - The Nap [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E18 - The Nap [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E19,KEEP,Seinfeld (1989) - S08E19 - The Yada Yada [WEBDL-1080p][EAC3 2.0][h264].mkv,3527,1080p/WEBDL/DD+/AVC,2.76,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E19 - The Yada Yada [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E19,REMOVE,Seinfeld (1989) - S08E19 - The Yada Yada [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.49,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E19 - The Yada Yada [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E22,KEEP,Seinfeld (1989) - S08E22 - The Summer of George [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.35,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E22 - The Summer of George [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 08/S08E22,REMOVE,Seinfeld (1989) - S08E22 - The Summer of George [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 08/Seinfeld (1989) - S08E22 - The Summer of George [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E01,KEEP,Seinfeld (1989) - S09E01 - The Butter Shave [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.34,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E01 - The Butter Shave [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E01,REMOVE,Seinfeld (1989) - S09E01 - The Butter Shave [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E01 - The Butter Shave [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E02,KEEP,Seinfeld (1989) - S09E02 - The Voice [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.36,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E02 - The Voice [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E02,REMOVE,Seinfeld (1989) - S09E02 - The Voice [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E02 - The Voice [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E03,KEEP,Seinfeld (1989) - S09E03 - The Serenity Now [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.37,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E03 - The Serenity Now [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E03,REMOVE,Seinfeld (1989) - S09E03 - The Serenity Now [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E03 - The Serenity Now [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E08,KEEP,Seinfeld (1989) - S09E08 - The Betrayal [WEBDL-1080p][EAC3 2.0][h264].mkv,3524,1080p/WEBDL/DD+/AVC,2.46,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E08 - The Betrayal [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E08,REMOVE,Seinfeld (1989) - S09E08 - The Betrayal [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.44,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E08 - The Betrayal [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E09,KEEP,Seinfeld (1989) - S09E09 - The Apology [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.36,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E09 - The Apology [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E09,REMOVE,Seinfeld (1989) - S09E09 - The Apology [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E09 - The Apology [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E12,KEEP,Seinfeld (1989) - S09E12 - The Reverse Peephole [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.36,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E12 - The Reverse Peephole [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E12,REMOVE,Seinfeld (1989) - S09E12 - The Reverse Peephole [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E12 - The Reverse Peephole [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E16,KEEP,Seinfeld (1989) - S09E16 - The Burning [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.37,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E16 - The Burning [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E16,REMOVE,Seinfeld (1989) - S09E16 - The Burning [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E16 - The Burning [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E17,KEEP,Seinfeld (1989) - S09E17 - The Bookstore [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.31,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E17 - The Bookstore [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E17,REMOVE,Seinfeld (1989) - S09E17 - The Bookstore [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.41,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E17 - The Bookstore [WEBRip-1080p][AC3 2.0][h265].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E19,KEEP,Seinfeld (1989) - S09E19 - The Maid [WEBDL-1080p][EAC3 2.0][h264].mkv,3523,1080p/WEBDL/DD+/AVC,2.36,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E19 - The Maid [WEBDL-1080p][EAC3 2.0][h264].mkv
Seinfeld (1989) {tvdb-79169}/Season 09/S09E19,REMOVE,Seinfeld (1989) - S09E19 - The Maid [WEBRip-1080p][AC3 2.0][h265].mkv,2704,1080p/WEBRip/DD/HEVC,0.42,/mnt/synology/rs-tv/Seinfeld (1989) {tvdb-79169}/Season 09/Seinfeld (1989) - S09E19 - The Maid [WEBRip-1080p][AC3 2.0][h265].mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E01,KEEP,Snowpiercer (2020) - S01E01 - First the Weather Changed [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3534,1080p/WEBDL/DD+/AVC,3.41,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E01 - First the Weather Changed [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E01,REMOVE,Snowpiercer (2020) - S01E01 - First the Weather Changed [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv,3344,1080p/Bluray/DD+/AVC,4.49,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E01 - First the Weather Changed [Bluray-1080p][EAC3 5.1][x264]-BTN.mkv
Snowpiercer (2020) {tvdb-364928}/Season 01/S01E02,KEEP,Snowpiercer (2020) - S01E02 - Prepare to Brace [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3529,1080p/WEBDL/DD+/AVC,2.94,/mnt/synology/rs-tv/Snowpiercer (2020) {tvdb-364928}/Season 01/Snowpiercer (2020) - S01E02 - Prepare to Brace [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
