Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
Undercover Brother (2002),tie,Undercover Brother (2002) {tmdb-12277} - [WEBRip-1080p][EAC3 5.1][x264]-ViSUM.mkv,3136,Undercover Brother (2002) {tmdb-12277} - [WEBRip-1080p][EAC3 5.1][x264]-ViSUM.mkv,3136,NO ACTION (keep both),,Both versions are equal quality (3136)
Dune (2021),ali,Dune (2021) {tmdb-438631} - [Bluray-1080p][EAC3 7.1][DV HDR10Plus][x265]-TayTO.mkv,4450,,0,COPY Ali → Chris,,Only Ali has this file
Jesus Revolution (2023),tie,Jesus Revolution (2023) {tmdb-719256} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4272,Jesus Revolution (2023) {tmdb-719256} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4272,NO ACTION (keep both),,Both versions are equal quality (4272)
This Place Rules (2022),ali,This Place Rules (2022) {tmdb-1024433} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3302,This Place Rules (2022) {tmdb-1024433} - [WEBDL-1080p][EAC3 5.1][x264]-Muffin.mkv,3298,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+4)
Marmaduke (2010),chris,Marmaduke (2010) {tmdb-38579} - [Bluray-1080p][DTS 5.1][x264]-LCHD.mkv,3865,Marmaduke (2010) {tmdb-38579} - [Bluray-1080p][DTS 5.1][x264].mkv,3883,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+18)
Glorious (2022),tie,Glorious (2022) {tmdb-939914} - [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,4054,Glorious (2022) {tmdb-939914} - [Bluray-1080p][DTS-HD MA 5.1][x264]-PiGNUS.mkv,4054,NO ACTION (keep both),,Both versions are equal quality (4054)
Castle in the Sky (1986),chris,,0,Castle in the Sky (1986) {tmdb-10515} - [Bluray-720p][DTS 2.0][x264].mkv,2865,COPY Chris → Ali,,Only Chris has this file
Shazam! Fury of the Gods (2023),tie,Shazam! Fury of the Gods (2023) {tmdb-594767} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-VD0N.mkv,4300,Shazam! Fury of the Gods (2023) {tmdb-594767} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-VD0N.mkv,4300,NO ACTION (keep both),,Both versions are equal quality (4300)
When a Stranger Calls (2006),tie,When a Stranger Calls (2006) {tmdb-10053} - [WEBDL-1080p Proper][EAC3 5.1][h264]-RUMOUR.mkv,3321,When a Stranger Calls (2006) {tmdb-10053} - [WEBDL-1080p Proper][EAC3 5.1][h264]-RUMOUR.mkv,3321,NO ACTION (keep both),,Both versions are equal quality (3321)
Return to the Batcave The Misadventures of Adam and Burt (2003),chris,,0,Return to the Batcave The Misadventures of Adam and Burt (2003) {tmdb-20776} - [Bluray-720p][AC3 5.1][x264].mkv,3082,COPY Chris → Ali,,Only Chris has this file
Vampires (1998),tie,Vampires (1998) {tmdb-9945} - {edition-Uncut} [Remux-1080p][DTS-HD MA 5.1][x264]-KRaLiMaRKo.mkv,4700,Vampires (1998) {tmdb-9945} - {edition-Uncut} [Remux-1080p][DTS-HD MA 5.1][x264]-KRaLiMaRKo.mkv,4700,NO ACTION (keep both),,Both versions are equal quality (4700)
Barbarian (2022),tie,Barbarian (2022) {tmdb-913290} - [MA][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3310,Barbarian (2022) {tmdb-913290} - [MA][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3310,NO ACTION (keep both),,Both versions are equal quality (3310)
Tetris (2023),tie,Tetris (2023) {tmdb-726759} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3689,Tetris (2023) {tmdb-726759} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-CMRG.mkv,3689,NO ACTION (keep both),,Both versions are equal quality (3689)
The Civil Dead (2023),tie,The Civil Dead (2023) {tmdb-913417} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-s.mkv,3317,The Civil Dead (2023) {tmdb-913417} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-s.mkv,3317,NO ACTION (keep both),,Both versions are equal quality (3317)
Lansky (2021),tie,Lansky (2021) {tmdb-693827} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3877,Lansky (2021) {tmdb-693827} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3877,NO ACTION (keep both),,Both versions are equal quality (3877)
The Vast of Night (2019),chris,,0,The Vast of Night (2019) {tmdb-565743} - [WEBDL-1080p][EAC3 5.1][h264].mkv,3313,COPY Chris → Ali,,Only Chris has this file
Taxi (2004),chris,,0,Taxi (2004) {tmdb-11045} - [Remux-1080p][DTS-HD MA 5.1][AVC]-KRaLiMaRKo.mkv,4700,COPY Chris → Ali,,Only Chris has this file
Magic in the Moonlight (2014),tie,Magic in the Moonlight (2014) {tmdb-229297} - [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,3884,Magic in the Moonlight (2014) {tmdb-229297} - [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,3884,NO ACTION (keep both),,Both versions are equal quality (3884)
Dont Breathe (2016),ali,Dont Breathe (2016) {tmdb-300669} - [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,3888,,0,COPY Ali → Chris,,Only Ali has this file
The Hunting Party (2007),tie,The Hunting Party (2007) {tmdb-5353} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3879,The Hunting Party (2007) {tmdb-5353} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3879,NO ACTION (keep both),,Both versions are equal quality (3879)
Arthur (1981),tie,Arthur (1981) {tmdb-13665} - [Bluray-1080p][DTS 1.0][x264]-KaKa.mkv,3865,Arthur (1981) {tmdb-13665} - [Bluray-1080p][DTS 1.0][x264]-KaKa.mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
Ultimate Wolverine vs. Hulk (2013),chris,,0,Ultimate Wolverine vs. Hulk (2013) {tmdb-220848} - [Bluray-1080p][DTS-ES 5.1][x264]-D-Z0N3.mkv,3955,COPY Chris → Ali,,Only Chris has this file
Run Sweetheart Run (2020),tie,Run Sweetheart Run (2020) {tmdb-532870} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3300,Run Sweetheart Run (2020) {tmdb-532870} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-dB.mkv,3300,NO ACTION (keep both),,Both versions are equal quality (3300)
The Rundown (2003),tie,The Rundown (2003) {tmdb-10159} - [Bluray-1080p][DTS 5.1][x264]-CRiSC.mkv,3914,The Rundown (2003) {tmdb-10159} - [Bluray-1080p][DTS 5.1][x264]-CRiSC.mkv,3914,NO ACTION (keep both),,Both versions are equal quality (3914)
Brooklyns Finest (2010),tie,Brooklyns Finest (2010) {tmdb-26390} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3933,Brooklyns Finest (2010) {tmdb-26390} - [Bluray-1080p][DTS 5.1][x264]-ESiR.mkv,3933,NO ACTION (keep both),,Both versions are equal quality (3933)
Godzilla vs. Kong (2021),ali,Godzilla vs. Kong (2021) {tmdb-399566} - [Bluray-1080p][EAC3 7.1][x264]-DON.mkv,3908,,0,COPY Ali → Chris,,Only Ali has this file
Life After Fighting (2024),tie,Life After Fighting (2024) {tmdb-1289601} - [Bluray-1080p][DTS-HD MA 5.1][x264]-GUACAMOLE.mkv,4158,Life After Fighting (2024) {tmdb-1289601} - [Bluray-1080p][DTS-HD MA 5.1][x264]-GUACAMOLE.mkv,4158,NO ACTION (keep both),,Both versions are equal quality (4158)
The Ant Bully (2006),chris,,0,The Ant Bully (2006) {tmdb-9906} - [HDTV-1080p][DTS 5.1][x264].mkv,2543,COPY Chris → Ali,,Only Chris has this file
The Good Nurse (2022),ali,The Good Nurse (2022) {tmdb-541134} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][HDR10][h265]-FLUX.mkv,4122,,0,COPY Ali → Chris,,Only Ali has this file
Patton (1970),tie,Patton (1970) {tmdb-11202} - [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,3992,Patton (1970) {tmdb-11202} - [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,3992,NO ACTION (keep both),,Both versions are equal quality (3992)
After Death (2023),chris,,0,After Death (2023) {tmdb-1162322} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3289,COPY Chris → Ali,,Only Chris has this file
Shrek (2001),chris,Shrek (2001) {tmdb-808} - [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,3774,Shrek (2001) {tmdb-808} - [Bluray-1080p][DTS 5.1][x264].mkv,3872,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+98)
Ticket to Paradise (2022),ali,Ticket to Paradise (2022) {tmdb-800939} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PirateM.mkv,4184,,0,COPY Ali → Chris,,Only Ali has this file
LEGO Jurassic Park The Unofficial Retelling (2023),chris,,0,LEGO Jurassic Park The Unofficial Retelling (2023) {tmdb-1171423} - [WEBDL-1080p][EAC3 5.1][x264]-DOLORES.mkv,3262,COPY Chris → Ali,,Only Chris has this file
WHAM! (2023),tie,WHAM! (2023) {tmdb-1134865} - [NF][WEBDL-1080p][EAC3 5.1][DV][h265]-Kitsune.mkv,3759,WHAM! (2023) {tmdb-1134865} - [NF][WEBDL-1080p][EAC3 5.1][DV][h265]-Kitsune.mkv,3759,NO ACTION (keep both),,Both versions are equal quality (3759)
Searching for Bobby Fischer (1993),chris,,0,Searching for Bobby Fischer (1993) {tmdb-14291} - [Remux-1080p][DTS-HD MA 5.1][AVC]-TiTTE.mkv,4700,COPY Chris → Ali,,Only Chris has this file
Ne Zha (2019),chris,,0,Ne Zha (2019) {tmdb-615453} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-LEGi0N.mkv,4300,COPY Chris → Ali,,Only Chris has this file
I Hate Valentines Day (2009),ali,I Hate Valentines Day (2009) {tmdb-20825} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3821,I Hate Valentines Day (2009) {tmdb-20825} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3753,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+68)
Colors of Evil Red (2024),tie,Colors of Evil Red (2024) {tmdb-1115395} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3298,Colors of Evil Red (2024) {tmdb-1115395} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3298,NO ACTION (keep both),,Both versions are equal quality (3298)
Happiness (1998),tie,Happiness (1998) {tmdb-10683} - [Remux-1080p][DTS-HD MA 2.0][AVC]-UnKn0wn.mkv,4700,Happiness (1998) {tmdb-10683} - [Remux-1080p][DTS-HD MA 2.0][AVC]-UnKn0wn.mkv,4700,NO ACTION (keep both),,Both versions are equal quality (4700)
Poker Face (2022),tie,Poker Face (2022) {tmdb-842934} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3860,Poker Face (2022) {tmdb-842934} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3860,NO ACTION (keep both),,Both versions are equal quality (3860)
The Addams Family (2019),tie,The Addams Family (2019) {tmdb-481084} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-XFR.mkv,4316,The Addams Family (2019) {tmdb-481084} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-XFR.mkv,4316,NO ACTION (keep both),,Both versions are equal quality (4316)
Slow (2023),ali,Slow (2023) {tmdb-1058642} - [HMAX][WEBDL-1080p][AC3 5.1][x264]-Bart.mkv,3262,,0,COPY Ali → Chris,,Only Ali has this file
Downfall The Case Against Boeing (2022),tie,Downfall The Case Against Boeing (2022) {tmdb-913862} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3281,Downfall The Case Against Boeing (2022) {tmdb-913862} - [NF][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,3281,NO ACTION (keep both),,Both versions are equal quality (3281)
Funny People (2009),tie,Funny People (2009) {tmdb-20829} - {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,3930,Funny People (2009) {tmdb-20829} - {edition-Unrated} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,3930,NO ACTION (keep both),,Both versions are equal quality (3930)
The Unbearable Weight of Massive Talent (2022),tie,The Unbearable Weight of Massive Talent (2022) {tmdb-648579} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-NTb.mkv,4365,The Unbearable Weight of Massive Talent (2022) {tmdb-648579} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-NTb.mkv,4365,NO ACTION (keep both),,Both versions are equal quality (4365)
Bullet Proof (2022),tie,Bullet Proof (2022) {tmdb-993145} - [Bluray-1080p][EAC3 5.1][x264]-GALAXY.mkv,3822,Bullet Proof (2022) {tmdb-993145} - [Bluray-1080p][EAC3 5.1][x264]-GALAXY.mkv,3822,NO ACTION (keep both),,Both versions are equal quality (3822)
Uglies (2024),tie,Uglies (2024) {tmdb-748167} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3639,Uglies (2024) {tmdb-748167} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3639,NO ACTION (keep both),,Both versions are equal quality (3639)
Who Invited Them (2022),tie,Who Invited Them (2022) {tmdb-931346} - [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,4078,Who Invited Them (2022) {tmdb-931346} - [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,4078,NO ACTION (keep both),,Both versions are equal quality (4078)
Skandal! Bringing Down Wirecard (2022),tie,Skandal! Bringing Down Wirecard (2022) {tmdb-1014550} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3623,Skandal! Bringing Down Wirecard (2022) {tmdb-1014550} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3623,NO ACTION (keep both),,Both versions are equal quality (3623)
You Dont Mess with the Zohan (2008),tie,You Dont Mess with the Zohan (2008) {tmdb-10661} - [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,3835,You Dont Mess with the Zohan (2008) {tmdb-10661} - [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,3835,NO ACTION (keep both),,Both versions are equal quality (3835)
The Phantom of the Open (2022),tie,The Phantom of the Open (2022) {tmdb-717151} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3888,The Phantom of the Open (2022) {tmdb-717151} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3888,NO ACTION (keep both),,Both versions are equal quality (3888)
Luca (2021),ali,Luca (2021) {tmdb-508943} - [Bluray-1080p][EAC3 7.1][x264]-TayTO.mkv,3864,,0,COPY Ali → Chris,,Only Ali has this file
Predestination (2014),tie,Predestination (2014) {tmdb-206487} - [Bluray-1080p][DTS 5.1][x264].mkv,3876,Predestination (2014) {tmdb-206487} - [Bluray-1080p][DTS 5.1][x264].mkv,3876,NO ACTION (keep both),,Both versions are equal quality (3876)
The Flight of Dragons (1982),chris,,0,The Flight of Dragons (1982) {tmdb-27273} - [Bluray-1080p][DTS 2.0][x264]-AMIABLE.mkv,3898,COPY Chris → Ali,,Only Chris has this file
Joy (2015),tie,Joy (2015) {tmdb-274479} - [Bluray-1080p][EAC3 5.1][HDR10][x265]-SA89.mkv,4450,Joy (2015) {tmdb-274479} - [Bluray-1080p][EAC3 5.1][HDR10][x265]-SA89.mkv,4450,NO ACTION (keep both),,Both versions are equal quality (4450)
Gabriel Iglesias Stadium Fluffy (2022),tie,Gabriel Iglesias Stadium Fluffy (2022) {tmdb-1011579} - [NF][WEBDL-1080p][EAC3 5.1][x264]-NPMS.mkv,3281,Gabriel Iglesias Stadium Fluffy (2022) {tmdb-1011579} - [NF][WEBDL-1080p][EAC3 5.1][x264]-NPMS.mkv,3281,NO ACTION (keep both),,Both versions are equal quality (3281)
Its Kind of a Funny Story (2010),chris,,0,Its Kind of a Funny Story (2010) {tmdb-43923} - [Bluray-720p][AAC 5.1][x264].mp4,2671,COPY Chris → Ali,,Only Chris has this file
Secretary (2002),tie,Secretary (2002) {tmdb-11013} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3908,Secretary (2002) {tmdb-11013} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3908,NO ACTION (keep both),,Both versions are equal quality (3908)
9 Songs (2004),tie,9 Songs (2004) {tmdb-27} - {edition-Uncut} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,3880,9 Songs (2004) {tmdb-27} - {edition-Uncut} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,3880,NO ACTION (keep both),,Both versions are equal quality (3880)
Navy Seals (1990),chris,,0,Navy Seals (1990) {tmdb-427910} - [Remux-1080p Proper][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4700,COPY Chris → Ali,,Only Chris has this file
Black Water Abyss (2020),tie,Black Water Abyss (2020) {tmdb-522444} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3853,Black Water Abyss (2020) {tmdb-522444} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3853,NO ACTION (keep both),,Both versions are equal quality (3853)
Stray (2019),tie,Stray (2019) {tmdb-436053} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-TEPES.mkv,3300,Stray (2019) {tmdb-436053} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-TEPES.mkv,3300,NO ACTION (keep both),,Both versions are equal quality (3300)
The Ides of March (2011),tie,The Ides of March (2011) {tmdb-10316} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3930,The Ides of March (2011) {tmdb-10316} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3930,NO ACTION (keep both),,Both versions are equal quality (3930)
Antz (1998),tie,Antz (1998) {tmdb-8916} - [Bluray-1080p][DTS-HD MA 5.1][x264]-TUSAHD.mkv,4109,Antz (1998) {tmdb-8916} - [Bluray-1080p][DTS-HD MA 5.1][x264]-TUSAHD.mkv,4109,NO ACTION (keep both),,Both versions are equal quality (4109)
Memory (2023),ali,Memory (2023) {tmdb-979097} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,3857,,0,COPY Ali → Chris,,Only Ali has this file
V H S 94 (2021),chris,,0,V H S 94 (2021) {tmdb-753453} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-EVO.mkv,3349,COPY Chris → Ali,,Only Chris has this file
Only the River Flows (2023),ali,Only the River Flows (2023) {tmdb-1115379} - [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,3887,,0,COPY Ali → Chris,,Only Ali has this file
Nine to Five (1980),tie,Nine to Five (1980) {tmdb-19494} - [Bluray-1080p][FLAC 1.0][x264]-WiLF.mkv,3778,Nine to Five (1980) {tmdb-19494} - [Bluray-1080p][FLAC 1.0][x264]-WiLF.mkv,3778,NO ACTION (keep both),,Both versions are equal quality (3778)
G.I. Joe The Movie (1987),chris,,0,G.I. Joe The Movie (1987) {tmdb-17421} - [HDTV-1080p][AC3 2.0][x264].mkv,2465,COPY Chris → Ali,,Only Chris has this file
The Promise (2016),ali,The Promise (2016) {tmdb-354859} - [Bluray-1080p][DTS-HD MA 7.1][x264]-iFT.mkv,4166,,0,COPY Ali → Chris,,Only Ali has this file
How the Grinch Stole Christmas (2000),tie,How the Grinch Stole Christmas (2000) {tmdb-8871} - [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,3976,How the Grinch Stole Christmas (2000) {tmdb-8871} - [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,3976,NO ACTION (keep both),,Both versions are equal quality (3976)
The Fallout (2021),tie,The Fallout (2021) {tmdb-795514} - [HMAX][WEBDL-1080p][EAC3 Atmos 5.1][x264]-TEPES.mkv,3660,The Fallout (2021) {tmdb-795514} - [WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,3660,NO ACTION (keep both),,Both versions are equal quality (3660)
Lovelace (2013),tie,Lovelace (2013) {tmdb-77805} - [Bluray-1080p][DTS 5.1][x264]-GECKOS.mkv,3865,Lovelace (2013) {tmdb-77805} - [Bluray-1080p][DTS 5.1][x264]-GECKOS.mkv,3865,NO ACTION (keep both),,Both versions are equal quality (3865)
Gary Gulman In This Economy (2012),tie,Gary Gulman In This Economy (2012) {tmdb-163417} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-QOQ.mkv,3294,Gary Gulman In This Economy (2012) {tmdb-163417} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-QOQ.mkv,3294,NO ACTION (keep both),,Both versions are equal quality (3294)
LEGO DC Super Hero Girls Brain Drain (2017),ali,LEGO DC Super Hero Girls Brain Drain (2017) {tmdb-460135} - [HMAX][WEBDL-1080p][AC3 5.1][h264]-FLUX.mkv,3245,LEGO DC Super Hero Girls Brain Drain (2017) {tmdb-460135} - [WEBDL-720p][AC3 5.1][h264]-EVO.mkv,2223,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1022)
Chupa (2023),ali,Chupa (2023) {tmdb-736790} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV HDR10][h265]-FLUX.mkv,4129,Chupa (2023) {tmdb-736790} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,3638,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+491)
Black Noise (2023),chris,,0,Black Noise (2023) {tmdb-1159518} - [WEBDL-1080p][EAC3 5.1][x264]-AOC.mkv,3272,COPY Chris → Ali,,Only Chris has this file
Honey Don't! (2025),tie,Honey Don't! (2025) {tmdb-1149504} - [Bluray-1080p][TrueHD 5.1][x264]-Replica.mkv,4172,Honey Don't! (2025) {tmdb-1149504} - [Bluray-1080p][TrueHD 5.1][x264]-Replica.mkv,4172,NO ACTION (keep both),,Both versions are equal quality (4172)
The Ewok Adventure (1984),tie,The Ewok Adventure (1984) {tmdb-1884} - [DSNP][WEBDL-1080p][AAC 2.0][h264]-FLUX.mkv,3554,The Ewok Adventure (1984) {tmdb-1884} - [DSNP][WEBDL-1080p][AAC 2.0][h264]-SPWEB.mkv,3554,NO ACTION (keep both),,Both versions are equal quality (3554)
Whats the Worst That Could Happen (2001),tie,Whats the Worst That Could Happen (2001) {tmdb-14034} - [Bluray-1080p][EAC3 5.1][x264]-NZT.mkv,3873,Whats the Worst That Could Happen (2001) {tmdb-14034} - [Bluray-1080p][EAC3 5.1][x264]-NZT.mkv,3873,NO ACTION (keep both),,Both versions are equal quality (3873)
The Crush (1993),chris,,0,The Crush (1993) {tmdb-33408} - [Bluray-720p][AC3 5.1][x264]-VietHD.mkv,2768,COPY Chris → Ali,,Only Chris has this file
Iron Man Rise of Technovore (2013),tie,Iron Man Rise of Technovore (2013) {tmdb-169934} - [Bluray-720p][AAC 2.0][x264].mp4,2656,Iron Man Rise of Technovore (2013) {tmdb-169934} - [Bluray-720p][AAC 2.0][x264].mp4,2656,NO ACTION (keep both),,Both versions are equal quality (2656)
Street Fighter (1994),chris,,0,Street Fighter (1994) {tmdb-11667} - [Bluray-1080p][DTS 5.1][x264]-TURG.mkv,3911,COPY Chris → Ali,,Only Chris has this file
Paradise (2023),ali,Paradise (2023) {tmdb-1140066} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV][h265]-Kitsune.mkv,4084,,0,COPY Ali → Chris,,Only Ali has this file
Out of Darkness (2024),tie,Out of Darkness (2024) {tmdb-823491} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3836,Out of Darkness (2024) {tmdb-823491} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,3836,NO ACTION (keep both),,Both versions are equal quality (3836)
Undercover (2022),chris,,0,Undercover (2022) {tmdb-661605} - [Bluray-1080p][EAC3 5.1][x264]-SbR.mkv,3887,COPY Chris → Ali,,Only Chris has this file
George Carlin Back in Town (1996),tie,George Carlin Back in Town (1996) {tmdb-34509} - [DVD][AC3 2.0][MPEG2]-S0NNY.mkv,472,George Carlin Back in Town (1996) {tmdb-34509} - [DVD][AC3 2.0][MPEG2]-S0NNY.mkv,472,NO ACTION (keep both),,Both versions are equal quality (472)
Grand Knighthawk Infiltrating The KKK (2023),tie,Grand Knighthawk Infiltrating The KKK (2023) {tmdb-1115443} - [Hulu][WEBDL-1080p][EAC3 5.1][h264]-Kitsune.mkv,3281,Grand Knighthawk Infiltrating The KKK (2023) {tmdb-1115443} - [Hulu][WEBDL-1080p][EAC3 5.1][h264]-Kitsune.mkv,3281,NO ACTION (keep both),,Both versions are equal quality (3281)
American Pie Presents Girls Rules (2020),ali,American Pie Presents Girls Rules (2020) {tmdb-660982} - [Bluray-1080p][AC3 5.1][x264]-playHD.mkv,3820,American Pie Presents Girls Rules (2020) {tmdb-660982} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3757,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+63)
All We Imagine as Light (2024),ali,All We Imagine as Light (2024) {tmdb-927547} - [Hybrid][Bluray-1080p Proper][EAC3 5.1][x264]-ZoroSenpai.mkv,3929,All We Imagine as Light (2024) {tmdb-927547} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BLiNDEDBYLIGHTS.mkv,3331,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+598)
The Boys in the Boat (2023),ali,The Boys in the Boat (2023) {tmdb-823452} - [Bluray-1080p][EAC3 7.1][x264]-c0kE.mkv,3909,The Boys in the Boat (2023) {tmdb-823452} - [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-FLUX.mkv,3680,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+229)
The Marvels (2023),ali,The Marvels (2023) {tmdb-609681} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PirateM.mkv,4217,The Marvels (2023) {tmdb-609681} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3676,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+541)
Halloween (1978),ali,Halloween (1978) {tmdb-948} - [Bluray-1080p][EAC3 Atmos 8.0][DV HDR10][x265]-Ralphy.mkv,4714,Halloween (1978) {tmdb-948} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,3825,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+889)
Assassins Creed (2016),ali,Assassins Creed (2016) {tmdb-121856} - [Bluray-1080p][DTS 5.1][x264]-PriMaLHD.mkv,3938,Assassins Creed (2016) {tmdb-121856} - [WEBDL-1080p][AC3 5.1][h264].mkv,3240,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+698)
