title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Home Alone The Holiday Heist (2012),Home Alone The Holiday Heist (2012) {tmdb-134375} - [Bluray-1080p][DTS 5.1][x264]-MgB.mkv,/mnt/synology/rs-movies/Home Alone The Holiday Heist (2012)/Home Alone The Holiday Heist (2012) {tmdb-134375} - [Bluray-1080p][DTS 5.1][x264]-MgB.mkv,Home Alone The Holiday Heist (2012)/Home Alone The Holiday Heist (2012) {tmdb-134375} - [Bluray-1080p][DTS 5.1][x264]-MgB.mkv,7178720785,6.69,1080p,,,H.264,DTS,,BluRay,,,
Guillermo del Toros Pinocchio (2022),Guillermo del Toros Pinocchio (2022) {tmdb-555604} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-SMURF.mkv,/mnt/synology/rs-movies/Guillermo del Toros Pinocchio (2022)/Guillermo del Toros Pinocchio (2022) {tmdb-555604} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-SMURF.mkv,Guillermo del Toros Pinocchio (2022)/Guillermo del Toros Pinocchio (2022) {tmdb-555604} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-SMURF.mkv,5371990829,5.0,1080p,,,H.264,DD+,,WEB-DL,,,
Manhunter (1986),Manhunter (1986) {tmdb-11454} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,/mnt/synology/rs-movies/Manhunter (1986)/Manhunter (1986) {tmdb-11454} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,Manhunter (1986)/Manhunter (1986) {tmdb-11454} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,8867163878,8.26,1080p,,,H.264,DD+,,WEB-DL,,,
Arthur (1981),Arthur (1981) {tmdb-13665} - [Bluray-1080p][DTS 1.0][x264]-KaKa.mkv,/mnt/synology/rs-movies/Arthur (1981)/Arthur (1981) {tmdb-13665} - [Bluray-1080p][DTS 1.0][x264]-KaKa.mkv,Arthur (1981)/Arthur (1981) {tmdb-13665} - [Bluray-1080p][DTS 1.0][x264]-KaKa.mkv,7032133080,6.55,1080p,,,H.264,DTS,,BluRay,,,
The Big Chill (1983),The Big Chill (1983) {tmdb-12560} - [Criterion Collection][Remux-1080p][DTS-HD MA 5.1][AVC]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/The Big Chill (1983)/The Big Chill (1983) {tmdb-12560} - [Criterion Collection][Remux-1080p][DTS-HD MA 5.1][AVC]-KRaLiMaRKo.mkv,The Big Chill (1983)/The Big Chill (1983) {tmdb-12560} - [Criterion Collection][Remux-1080p][DTS-HD MA 5.1][AVC]-KRaLiMaRKo.mkv,24168092997,22.51,1080p,,,H.264,DTS-HD,,Remux,,,
Red Cliff (2008),Red Cliff (2008) {tmdb-12289} - [Bluray-720p][DTS 5.1][x264]-ESiR.mkv,/mnt/synology/rs-movies/Red Cliff (2008)/Red Cliff (2008) {tmdb-12289} - [Bluray-720p][DTS 5.1][x264]-ESiR.mkv,Red Cliff (2008)/Red Cliff (2008) {tmdb-12289} - [Bluray-720p][DTS 5.1][x264]-ESiR.mkv,7044226686,6.56,720p,,,H.264,DTS,,BluRay,,,
Old School (2003),Old School (2003) {tmdb-11635} - [Bluray-1080p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Old School (2003)/Old School (2003) {tmdb-11635} - [Bluray-1080p][AC3 5.1][x264].mkv,Old School (2003)/Old School (2003) {tmdb-11635} - [Bluray-1080p][AC3 5.1][x264].mkv,11496150218,10.71,1080p,,,H.264,DD,,BluRay,,,
The Other Woman (2014),The Other Woman (2014) {tmdb-193610} - [DSNP][WEBDL-1080p][EAC3 5.1][h264]-GPRS.mkv,/mnt/synology/rs-movies/The Other Woman (2014)/The Other Woman (2014) {tmdb-193610} - [DSNP][WEBDL-1080p][EAC3 5.1][h264]-GPRS.mkv,The Other Woman (2014)/The Other Woman (2014) {tmdb-193610} - [DSNP][WEBDL-1080p][EAC3 5.1][h264]-GPRS.mkv,7138642479,6.65,1080p,,,H.264,DD+,,WEB-DL,,,
Noelle (2019),Noelle (2019) {tmdb-454467} - [WEBRip-1080p][AC3 5.1][x264]-EVO.mkv,/mnt/synology/rs-movies/Noelle (2019)/Noelle (2019) {tmdb-454467} - [WEBRip-1080p][AC3 5.1][x264]-EVO.mkv,Noelle (2019)/Noelle (2019) {tmdb-454467} - [WEBRip-1080p][AC3 5.1][x264]-EVO.mkv,11724941054,10.92,1080p,,,H.264,DD,,WEBRip,,,
Greystoke The Legend of Tarzan Lord of the Apes (1984),Greystoke The Legend of Tarzan Lord of the Apes (1984) {tmdb-11002} - [Bluray-1080p][AC3 5.1][x264]-TayTO.mkv,/mnt/synology/rs-movies/Greystoke The Legend of Tarzan Lord of the Apes (1984)/Greystoke The Legend of Tarzan Lord of the Apes (1984) {tmdb-11002} - [Bluray-1080p][AC3 5.1][x264]-TayTO.mkv,Greystoke The Legend of Tarzan Lord of the Apes (1984)/Greystoke The Legend of Tarzan Lord of the Apes (1984) {tmdb-11002} - [Bluray-1080p][AC3 5.1][x264]-TayTO.mkv,18432812693,17.17,1080p,,,H.264,DD,,BluRay,,,
Deadstream (2022),Deadstream (2022) {tmdb-886083} - [Bluray-1080p][DTS-HD MA 5.1][x264]-UNDERTAKERS.mkv,/mnt/synology/rs-movies/Deadstream (2022)/Deadstream (2022) {tmdb-886083} - [Bluray-1080p][DTS-HD MA 5.1][x264]-UNDERTAKERS.mkv,Deadstream (2022)/Deadstream (2022) {tmdb-886083} - [Bluray-1080p][DTS-HD MA 5.1][x264]-UNDERTAKERS.mkv,18340262297,17.08,1080p,,,H.264,DTS-HD,,BluRay,,,
Night Teeth (2021),Night Teeth (2021) {tmdb-669671} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-EVO.mkv,/mnt/synology/rs-movies/Night Teeth (2021)/Night Teeth (2021) {tmdb-669671} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-EVO.mkv,Night Teeth (2021)/Night Teeth (2021) {tmdb-669671} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-EVO.mkv,5239109462,4.88,1080p,,,H.264,DD+,,WEB-DL,,,
Action Jackson (1988),Action Jackson (1988) {tmdb-10117} - [Remux-1080p][FLAC 2.0][AVC]-EPSiLON.mkv,/mnt/synology/rs-movies/Action Jackson (1988)/Action Jackson (1988) {tmdb-10117} - [Remux-1080p][FLAC 2.0][AVC]-EPSiLON.mkv,Action Jackson (1988)/Action Jackson (1988) {tmdb-10117} - [Remux-1080p][FLAC 2.0][AVC]-EPSiLON.mkv,17734158423,16.52,1080p,,,H.264,FLAC,,Remux,,,
Gabbys Dollhouse The Movie (2025),Gabbys Dollhouse The Movie (2025) {tmdb-1280282} - [Bluray-1080p][TrueHD 7.1][h264]-RiSEHD.mkv,/mnt/synology/rs-movies/Gabbys Dollhouse The Movie (2025)/Gabbys Dollhouse The Movie (2025) {tmdb-1280282} - [Bluray-1080p][TrueHD 7.1][h264]-RiSEHD.mkv,Gabbys Dollhouse The Movie (2025)/Gabbys Dollhouse The Movie (2025) {tmdb-1280282} - [Bluray-1080p][TrueHD 7.1][h264]-RiSEHD.mkv,26761318406,24.92,1080p,,,H.264,TrueHD,,BluRay,,,
3 Ninjas (1992),3 Ninjas (1992) {tmdb-16314} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,/mnt/synology/rs-movies/3 Ninjas (1992)/3 Ninjas (1992) {tmdb-16314} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,3 Ninjas (1992)/3 Ninjas (1992) {tmdb-16314} - [AMZN][WEBDL-1080p][EAC3 2.0][x264]-ABM.mkv,10121536413,9.43,1080p,,,H.264,DD+,,WEB-DL,,,
Mississippi Burning (1988),Mississippi Burning (1988) {tmdb-1632} - [Bluray-1080p][FLAC 2.0][HDR10][x265]-BRUTE.mkv,/mnt/synology/rs-movies/Mississippi Burning (1988)/Mississippi Burning (1988) {tmdb-1632} - [Bluray-1080p][FLAC 2.0][HDR10][x265]-BRUTE.mkv,Mississippi Burning (1988)/Mississippi Burning (1988) {tmdb-1632} - [Bluray-1080p][FLAC 2.0][HDR10][x265]-BRUTE.mkv,32419694116,30.19,1080p,,,H.265,FLAC,HDR10,BluRay,,,
Abigail (2023),Abigail (2023) {tmdb-967022} - [WEBDL-1080p][AAC 2.0][x264]-BobDobbs.mkv,/mnt/synology/rs-movies/Abigail (2023)/Abigail (2023) {tmdb-967022} - [WEBDL-1080p][AAC 2.0][x264]-BobDobbs.mkv,Abigail (2023)/Abigail (2023) {tmdb-967022} - [WEBDL-1080p][AAC 2.0][x264]-BobDobbs.mkv,4050884419,3.77,1080p,,,H.264,AAC,,WEB-DL,,,
21 Bridges (2019),21 Bridges (2019) {tmdb-535292} - [Bluray-1080p][DTS 5.1][x264]-AAA.mkv,/mnt/synology/rs-movies/21 Bridges (2019)/21 Bridges (2019) {tmdb-535292} - [Bluray-1080p][DTS 5.1][x264]-AAA.mkv,21 Bridges (2019)/21 Bridges (2019) {tmdb-535292} - [Bluray-1080p][DTS 5.1][x264]-AAA.mkv,8199159321,7.64,1080p,,,H.264,DTS,,BluRay,,,
Stillwater (2021),Stillwater (2021) {tmdb-616651} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/Stillwater (2021)/Stillwater (2021) {tmdb-616651} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,Stillwater (2021)/Stillwater (2021) {tmdb-616651} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,10429904728,9.71,1080p,,,H.264,DD+,,WEB-DL,,,
Logan (2017),Logan (2017) {tmdb-263115} - [WEBDL-1080p][AC3 5.1][h264].mkv,/mnt/synology/rs-movies/Logan (2017)/Logan (2017) {tmdb-263115} - [WEBDL-1080p][AC3 5.1][h264].mkv,Logan (2017)/Logan (2017) {tmdb-263115} - [WEBDL-1080p][AC3 5.1][h264].mkv,5100102482,4.75,1080p,,,H.264,DD,,WEB-DL,,,
Crimes of the Future (2022),Crimes of the Future (2022) {tmdb-819876} - [WEBDL-1080p][AC3 5.1][h264]-CMRG.mkv,/mnt/synology/rs-movies/Crimes of the Future (2022)/Crimes of the Future (2022) {tmdb-819876} - [WEBDL-1080p][AC3 5.1][h264]-CMRG.mkv,Crimes of the Future (2022)/Crimes of the Future (2022) {tmdb-819876} - [WEBDL-1080p][AC3 5.1][h264]-CMRG.mkv,8413276597,7.84,1080p,,,H.264,DD,,WEB-DL,,,
Shazam! (2019),Shazam! (2019) {tmdb-287947} - [Bluray-1080p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Shazam! (2019)/Shazam! (2019) {tmdb-287947} - [Bluray-1080p][AC3 5.1][x264].mkv,Shazam! (2019)/Shazam! (2019) {tmdb-287947} - [Bluray-1080p][AC3 5.1][x264].mkv,14024853360,13.06,1080p,,,H.264,DD,,BluRay,,,
The Christmas Letter (2024),The Christmas Letter (2024) {tmdb-1315692} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-deezzerr.mkv,/mnt/synology/rs-movies/The Christmas Letter (2024)/The Christmas Letter (2024) {tmdb-1315692} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-deezzerr.mkv,The Christmas Letter (2024)/The Christmas Letter (2024) {tmdb-1315692} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-deezzerr.mkv,7360148217,6.85,1080p,,,H.264,DD+,,WEB-DL,,,
Lay the Favorite (2012),Lay the Favorite (2012) {tmdb-84305} - [Bluray-1080p][DTS 5.1][x264]-SAiMORNY.mkv,/mnt/synology/rs-movies/Lay the Favorite (2012)/Lay the Favorite (2012) {tmdb-84305} - [Bluray-1080p][DTS 5.1][x264]-SAiMORNY.mkv,Lay the Favorite (2012)/Lay the Favorite (2012) {tmdb-84305} - [Bluray-1080p][DTS 5.1][x264]-SAiMORNY.mkv,7033256137,6.55,1080p,,,H.264,DTS,,BluRay,,,
Mary Poppins Returns (2018),Mary Poppins Returns (2018) {tmdb-400650} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,/mnt/synology/rs-movies/Mary Poppins Returns (2018)/Mary Poppins Returns (2018) {tmdb-400650} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,Mary Poppins Returns (2018)/Mary Poppins Returns (2018) {tmdb-400650} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,16816191742,15.66,1080p,,,H.265,DD+,DV HDR10,BluRay,,,
Disaster Holiday (2024),Disaster Holiday (2024) {tmdb-1387866} - [NF][WEBDL-1080p][EAC3 5.1][x264]-GPRS.mkv,/mnt/synology/rs-movies/Disaster Holiday (2024)/Disaster Holiday (2024) {tmdb-1387866} - [NF][WEBDL-1080p][EAC3 5.1][x264]-GPRS.mkv,Disaster Holiday (2024)/Disaster Holiday (2024) {tmdb-1387866} - [NF][WEBDL-1080p][EAC3 5.1][x264]-GPRS.mkv,3894266570,3.63,1080p,,,H.264,DD+,,WEB-DL,,,
Trance (2013),Trance (2013) {tmdb-68727} - [Bluray-1080p][DTS-ES 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/Trance (2013)/Trance (2013) {tmdb-68727} - [Bluray-1080p][DTS-ES 5.1][x264]-DON.mkv,Trance (2013)/Trance (2013) {tmdb-68727} - [Bluray-1080p][DTS-ES 5.1][x264]-DON.mkv,10591191756,9.86,1080p,,,H.264,DTS,,BluRay,,,
The Adventures of Ichabod and Mr. Toad (1949),The Adventures of Ichabod and Mr. Toad (1949) {tmdb-13465} - [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,/mnt/synology/rs-movies/The Adventures of Ichabod and Mr. Toad (1949)/The Adventures of Ichabod and Mr. Toad (1949) {tmdb-13465} - [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,The Adventures of Ichabod and Mr. Toad (1949)/The Adventures of Ichabod and Mr. Toad (1949) {tmdb-13465} - [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,6794430195,6.33,1080p,,,AV1,DD+,DV,BluRay,,,
The Owners (2020),The Owners (2020) {tmdb-659986} - [WEBDL-1080p][EAC3 5.1][h264].mkv,/mnt/synology/rs-movies/The Owners (2020)/The Owners (2020) {tmdb-659986} - [WEBDL-1080p][EAC3 5.1][h264].mkv,The Owners (2020)/The Owners (2020) {tmdb-659986} - [WEBDL-1080p][EAC3 5.1][h264].mkv,5197401685,4.84,1080p,,,H.264,DD+,,WEB-DL,,,
Warhorse One (2023),Warhorse One (2023) {tmdb-1076487} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-SCOPE.mkv,/mnt/synology/rs-movies/Warhorse One (2023)/Warhorse One (2023) {tmdb-1076487} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-SCOPE.mkv,Warhorse One (2023)/Warhorse One (2023) {tmdb-1076487} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-SCOPE.mkv,7951567189,7.41,1080p,,,H.264,DD+,,WEB-DL,,,
G.I. Joe Retaliation (2013),G.I. Joe Retaliation (2013) {tmdb-72559} - {edition-Extended} [Bluray-1080p][TrueHD 7.1][h264]-RMX.mkv,/mnt/synology/rs-movies/G.I. Joe Retaliation (2013)/G.I. Joe Retaliation (2013) {tmdb-72559} - {edition-Extended} [Bluray-1080p][TrueHD 7.1][h264]-RMX.mkv,G.I. Joe Retaliation (2013)/G.I. Joe Retaliation (2013) {tmdb-72559} - {edition-Extended} [Bluray-1080p][TrueHD 7.1][h264]-RMX.mkv,28752165615,26.78,1080p,,,H.264,TrueHD,,BluRay,,,
Daybreakers (2010),Daybreakers (2010) {tmdb-19901} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,/mnt/synology/rs-movies/Daybreakers (2010)/Daybreakers (2010) {tmdb-19901} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,Daybreakers (2010)/Daybreakers (2010) {tmdb-19901} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,10103158043,9.41,1080p,,,H.264,DD,,BluRay,,,
Minority Report (2002),Minority Report (2002) {tmdb-180} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,/mnt/synology/rs-movies/Minority Report (2002)/Minority Report (2002) {tmdb-180} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,Minority Report (2002)/Minority Report (2002) {tmdb-180} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,21253853956,19.79,1080p,,,H.264,DTS,,BluRay,,,
The Devil You Know (2022),The Devil You Know (2022) {tmdb-950063} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/synology/rs-movies/The Devil You Know (2022)/The Devil You Know (2022) {tmdb-950063} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,The Devil You Know (2022)/The Devil You Know (2022) {tmdb-950063} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,16527978114,15.39,1080p,,,H.264,DD+,,BluRay,,,
Big Trouble in Little China (1986),Big Trouble in Little China (1986) {tmdb-6978} - [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Big Trouble in Little China (1986)/Big Trouble in Little China (1986) {tmdb-6978} - [Bluray-1080p][DTS 5.1][x264].mkv,Big Trouble in Little China (1986)/Big Trouble in Little China (1986) {tmdb-6978} - [Bluray-1080p][DTS 5.1][x264].mkv,8998083367,8.38,1080p,,,H.264,DTS,,BluRay,,,
A Place Called Dignity (2021),The Dig (2021) {tmdb-532865} - [WEBDL-1080p][EAC3 Atmos 5.1][x264]-MZABI.mkv,/mnt/synology/rs-movies/A Place Called Dignity (2021)/The Dig (2021) {tmdb-532865} - [WEBDL-1080p][EAC3 Atmos 5.1][x264]-MZABI.mkv,A Place Called Dignity (2021)/The Dig (2021) {tmdb-532865} - [WEBDL-1080p][EAC3 Atmos 5.1][x264]-MZABI.mkv,4935103056,4.6,1080p,,,H.264,DD+,,WEB-DL,,,
The Lord of the Rings The Fellowship of the Ring (2001),The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - [Bluray-1080p][DTS-ES 6.1][x264].mkv,/mnt/synology/rs-movies/The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - [Bluray-1080p][DTS-ES 6.1][x264].mkv,The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - [Bluray-1080p][DTS-ES 6.1][x264].mkv,23565446668,21.95,1080p,,,H.264,DTS,,BluRay,,,
The Lord of the Rings The Fellowship of the Ring (2001),The Ring (2002) {imdb-tt0298130} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,/mnt/synology/rs-movies/The Lord of the Rings The Fellowship of the Ring (2001)/The Ring (2002) {imdb-tt0298130} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,The Lord of the Rings The Fellowship of the Ring (2001)/The Ring (2002) {imdb-tt0298130} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,19085860991,17.78,1080p,,,H.265,DD+,DV HDR10,BluRay,,,
Son of Batman (2014),Son of Batman (2014) {tmdb-251519} - [Bluray-1080p][DTS 5.1][x264]-WiKi.mkv,/mnt/synology/rs-movies/Son of Batman (2014)/Son of Batman (2014) {tmdb-251519} - [Bluray-1080p][DTS 5.1][x264]-WiKi.mkv,Son of Batman (2014)/Son of Batman (2014) {tmdb-251519} - [Bluray-1080p][DTS 5.1][x264]-WiKi.mkv,5050568794,4.7,1080p,,,H.264,DTS,,BluRay,,,
Borderlands (2024),Borderlands (2024) {tmdb-365177} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-BreakYourKevinHart.mkv,/mnt/synology/rs-movies/Borderlands (2024)/Borderlands (2024) {tmdb-365177} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-BreakYourKevinHart.mkv,Borderlands (2024)/Borderlands (2024) {tmdb-365177} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-BreakYourKevinHart.mkv,7995863427,7.45,1080p,,,H.264,DD+,,WEB-DL,,,
Hannah Waddingham Home for Christmas (2023),Hannah Waddingham Home for Christmas (2023) {tmdb-1192548} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/Hannah Waddingham Home for Christmas (2023)/Hannah Waddingham Home for Christmas (2023) {tmdb-1192548} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,Hannah Waddingham Home for Christmas (2023)/Hannah Waddingham Home for Christmas (2023) {tmdb-1192548} - [ATVP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,3553525112,3.31,1080p,,,H.264,DD+,,WEB-DL,,,
What About Bob (1991),What About Bob (1991) {tmdb-10276} - [WEBDL-1080p][EAC3 5.1][x264].mkv,/mnt/synology/rs-movies/What About Bob (1991)/What About Bob (1991) {tmdb-10276} - [WEBDL-1080p][EAC3 5.1][x264].mkv,What About Bob (1991)/What About Bob (1991) {tmdb-10276} - [WEBDL-1080p][EAC3 5.1][x264].mkv,9727949403,9.06,1080p,,,H.264,DD+,,WEB-DL,,,
Under the Skin (2014),Under the Skin (2014) {tmdb-97370} - [Bluray-1080p][AC3 5.1][x264]-HiFi.mkv,/mnt/synology/rs-movies/Under the Skin (2014)/Under the Skin (2014) {tmdb-97370} - [Bluray-1080p][AC3 5.1][x264]-HiFi.mkv,Under the Skin (2014)/Under the Skin (2014) {tmdb-97370} - [Bluray-1080p][AC3 5.1][x264]-HiFi.mkv,17114752712,15.94,1080p,,,H.264,DD,,BluRay,,,
Poker Face (2022),Poker Face (2022) {tmdb-842934} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,/mnt/synology/rs-movies/Poker Face (2022)/Poker Face (2022) {tmdb-842934} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,Poker Face (2022)/Poker Face (2022) {tmdb-842934} - [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,11857929740,11.04,1080p,,,H.264,DD+,,BluRay,,,
Bad Boys for Life (2020),Bad Boys for Life (2020) {tmdb-38700} - [WEBDL-1080p][AC3 5.1][h264].mkv,/mnt/synology/rs-movies/Bad Boys for Life (2020)/Bad Boys for Life (2020) {tmdb-38700} - [WEBDL-1080p][AC3 5.1][h264].mkv,Bad Boys for Life (2020)/Bad Boys for Life (2020) {tmdb-38700} - [WEBDL-1080p][AC3 5.1][h264].mkv,4542334151,4.23,1080p,,,H.264,DD,,WEB-DL,,,
A Different Man (2024),A Different Man (2024) {tmdb-989662} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/A Different Man (2024)/A Different Man (2024) {tmdb-989662} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,A Different Man (2024)/A Different Man (2024) {tmdb-989662} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,8524305351,7.94,1080p,,,H.264,DD+,,WEB-DL,,,
The Librarian Quest for the Spear (2004),The Librarian Quest for the Spear (2004) {tmdb-14207} - [Bluray-720p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/The Librarian Quest for the Spear (2004)/The Librarian Quest for the Spear (2004) {tmdb-14207} - [Bluray-720p][AC3 5.1][x264].mkv,The Librarian Quest for the Spear (2004)/The Librarian Quest for the Spear (2004) {tmdb-14207} - [Bluray-720p][AC3 5.1][x264].mkv,4691962950,4.37,720p,,,H.264,DD,,BluRay,,,
Love (2015),Love (2015) {tmdb-292431} - {edition-Extended} [Bluray-1080p][DTS-HD MA 5.1][x264]-TUSAHD.mkv,/mnt/synology/rs-movies/Love (2015)/Love (2015) {tmdb-292431} - {edition-Extended} [Bluray-1080p][DTS-HD MA 5.1][x264]-TUSAHD.mkv,Love (2015)/Love (2015) {tmdb-292431} - {edition-Extended} [Bluray-1080p][DTS-HD MA 5.1][x264]-TUSAHD.mkv,14789969267,13.77,1080p,,,H.264,DTS-HD,,BluRay,,,
Mandela Long Walk to Freedom (2013),Mandela Long Walk to Freedom (2013) {tmdb-192136} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/Mandela Long Walk to Freedom (2013)/Mandela Long Walk to Freedom (2013) {tmdb-192136} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,Mandela Long Walk to Freedom (2013)/Mandela Long Walk to Freedom (2013) {tmdb-192136} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,20750751195,19.33,1080p,,,H.264,DTS,,BluRay,,,
Breakwater (2023),Breakwater (2023) {tmdb-1006228} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/Breakwater (2023)/Breakwater (2023) {tmdb-1006228} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,Breakwater (2023)/Breakwater (2023) {tmdb-1006228} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,7040733985,6.56,1080p,,,H.264,DD+,,WEB-DL,,,
Stealth (2005),Stealth (2005) {tmdb-10048} - [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Stealth (2005)/Stealth (2005) {tmdb-10048} - [Bluray-1080p][DTS 5.1][x264].mkv,Stealth (2005)/Stealth (2005) {tmdb-10048} - [Bluray-1080p][DTS 5.1][x264].mkv,11738891304,10.93,1080p,,,H.264,DTS,,BluRay,,,
Garden Party (2008),Garden Party (2008) {tmdb-14196} - [WEBDL-1080p][AC3 5.1][h264].mkv,/mnt/synology/rs-movies/Garden Party (2008)/Garden Party (2008) {tmdb-14196} - [WEBDL-1080p][AC3 5.1][h264].mkv,Garden Party (2008)/Garden Party (2008) {tmdb-14196} - [WEBDL-1080p][AC3 5.1][h264].mkv,3556893152,3.31,1080p,,,H.264,DD,,WEB-DL,,,
War Horse (2011),War Horse (2011) {tmdb-57212} - [Remux-1080p][DTS-HD MA 7.1][h264].mkv,/mnt/synology/rs-movies/War Horse (2011)/War Horse (2011) {tmdb-57212} - [Remux-1080p][DTS-HD MA 7.1][h264].mkv,War Horse (2011)/War Horse (2011) {tmdb-57212} - [Remux-1080p][DTS-HD MA 7.1][h264].mkv,33016624028,30.75,1080p,,,H.264,DTS-HD,,Remux,,,
Spider-Man 3 (2007),Spider-Man 3 (2007) {tmdb-559} - {edition-Open Matte} [Hulu][WEBDL-1080p][EAC3 7.1][h264]-QOQ.mkv,/mnt/synology/rs-movies/Spider-Man 3 (2007)/Spider-Man 3 (2007) {tmdb-559} - {edition-Open Matte} [Hulu][WEBDL-1080p][EAC3 7.1][h264]-QOQ.mkv,Spider-Man 3 (2007)/Spider-Man 3 (2007) {tmdb-559} - {edition-Open Matte} [Hulu][WEBDL-1080p][EAC3 7.1][h264]-QOQ.mkv,8564594687,7.98,1080p,,,H.264,DD+,,WEB-DL,,,
A Line of Fire (2025),A Line of Fire (2025) {tmdb-1367575} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-MocKBuSTeR.mkv,/mnt/synology/rs-movies/A Line of Fire (2025)/A Line of Fire (2025) {tmdb-1367575} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-MocKBuSTeR.mkv,A Line of Fire (2025)/A Line of Fire (2025) {tmdb-1367575} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-MocKBuSTeR.mkv,6067310647,5.65,1080p,,,H.264,DD+,,WEB-DL,,,
