title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
LEGO DC Comics Super Heroes Justice League vs. Bizarro League (2015),LEGO DC Comics Super Heroes Justice League vs. Bizarro League (2015) {tmdb-322456} - [Bluray-1080p][DTS 5.1][x264]-KAZETV.mkv,/mnt/media/Movies/LEGO DC Comics Super Heroes Justice League vs. Bizarro League (2015)/LEGO DC Comics Super Heroes Justice League vs. Bizarro League (2015) {tmdb-322456} - [Bluray-1080p][DTS 5.1][x264]-KAZETV.mkv,LEGO DC Comics Super Heroes Justice League vs. Bizarro League (2015)/LEGO DC Comics Super Heroes Justice League vs. Bizarro League (2015) {tmdb-322456} - [Bluray-1080p][DTS 5.1][x264]-KAZETV.mkv,3356147979,3.13,1080p,,,H.264,DTS,,BluRay,,,
Mater and the Ghostlight (2006),Mater and the Ghostlight (2006) {tmdb-13934} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,/mnt/media/Movies/Mater and the Ghostlight (2006)/Mater and the Ghostlight (2006) {tmdb-13934} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,Mater and the Ghostlight (2006)/Mater and the Ghostlight (2006) {tmdb-13934} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,678247099,0.63,1080p,,,H.264,DD,,BluRay,,,
Minions (2015),Minions (2015) {tmdb-211672} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,/mnt/media/Movies/Minions (2015)/Minions (2015) {tmdb-211672} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,Minions (2015)/Minions (2015) {tmdb-211672} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,12710517946,11.84,1080p,,,H.264,DTS,,BluRay,,,
Monsters vs Aliens (2009),Monsters vs Aliens (2009) {tmdb-15512} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,/mnt/media/Movies/Monsters vs Aliens (2009)/Monsters vs Aliens (2009) {tmdb-15512} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,Monsters vs Aliens (2009)/Monsters vs Aliens (2009) {tmdb-15512} - [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,6168597996,5.74,1080p,,,H.264,DD,,BluRay,,,
A Simple Favor (2018),A Simple Favor (2018) {tmdb-484247} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-NCmt.mkv,/mnt/media/Movies/A Simple Favor (2018)/A Simple Favor (2018) {tmdb-484247} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-NCmt.mkv,A Simple Favor (2018)/A Simple Favor (2018) {tmdb-484247} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-NCmt.mkv,15708790699,14.63,1080p,,,H.265,DD+,HDR10,BluRay,,,
Muppets from Space (1999),Muppets from Space (1999) {tmdb-10208} - [Bluray-1080p][AC3 5.1][x264]-HDMaNiAcS.mkv,/mnt/media/Movies/Muppets from Space (1999)/Muppets from Space (1999) {tmdb-10208} - [Bluray-1080p][AC3 5.1][x264]-HDMaNiAcS.mkv,Muppets from Space (1999)/Muppets from Space (1999) {tmdb-10208} - [Bluray-1080p][AC3 5.1][x264]-HDMaNiAcS.mkv,15803678022,14.72,1080p,,,H.264,DD,,BluRay,,,
Paddington (2014),Paddington (2014) {tmdb-116149} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,/mnt/media/Movies/Paddington (2014)/Paddington (2014) {tmdb-116149} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,Paddington (2014)/Paddington (2014) {tmdb-116149} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,7606319486,7.08,1080p,,,H.264,DD+,,BluRay,,,
Penguins of Madagascar (2014),Penguins of Madagascar (2014) {tmdb-270946} - [Bluray-1080p][DTS-ES 5.1][x264]-SbR.mkv,/mnt/media/Movies/Penguins of Madagascar (2014)/Penguins of Madagascar (2014) {tmdb-270946} - [Bluray-1080p][DTS-ES 5.1][x264]-SbR.mkv,Penguins of Madagascar (2014)/Penguins of Madagascar (2014) {tmdb-270946} - [Bluray-1080p][DTS-ES 5.1][x264]-SbR.mkv,10295197840,9.59,1080p,,,H.264,DTS,,BluRay,,,
The Karate Kid (2010),The Karate Kid (2010) {tmdb-38575} - {edition-Uncut} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,/mnt/media/Movies/The Karate Kid (2010)/The Karate Kid (2010) {tmdb-38575} - {edition-Uncut} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,The Karate Kid (2010)/The Karate Kid (2010) {tmdb-38575} - {edition-Uncut} [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,14053397621,13.09,1080p,,,H.264,DTS,,BluRay,,,
The League of Extraordinary Gentlemen (2003),The League of Extraordinary Gentlemen (2003) {tmdb-8698} - [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,/mnt/media/Movies/The League of Extraordinary Gentlemen (2003)/The League of Extraordinary Gentlemen (2003) {tmdb-8698} - [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,The League of Extraordinary Gentlemen (2003)/The League of Extraordinary Gentlemen (2003) {tmdb-8698} - [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,16049479425,14.95,1080p,,,H.264,DD+,,BluRay,,,
Tinker Bell and the Legend of the NeverBeast (2014),Tinker Bell and the Legend of the NeverBeast (2014) {tmdb-297270} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,/mnt/media/Movies/Tinker Bell and the Legend of the NeverBeast (2014)/Tinker Bell and the Legend of the NeverBeast (2014) {tmdb-297270} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,Tinker Bell and the Legend of the NeverBeast (2014)/Tinker Bell and the Legend of the NeverBeast (2014) {tmdb-297270} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,10030870644,9.34,1080p,,,H.264,DTS,,BluRay,,,
Tom and Jerry Robin Hood and His Merry Mouse (2012),Tom and Jerry Robin Hood and His Merry Mouse (2012) {tmdb-134623} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,/mnt/media/Movies/Tom and Jerry Robin Hood and His Merry Mouse (2012)/Tom and Jerry Robin Hood and His Merry Mouse (2012) {tmdb-134623} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,Tom and Jerry Robin Hood and His Merry Mouse (2012)/Tom and Jerry Robin Hood and His Merry Mouse (2012) {tmdb-134623} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,4012155081,3.74,1080p,,,H.264,DD,,BluRay,,,
The Fox and the Hound (1981),The Fox and the Hound (1981) {tmdb-10948} - [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,/mnt/media/Movies/The Fox and the Hound (1981)/The Fox and the Hound (1981) {tmdb-10948} - [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,The Fox and the Hound (1981)/The Fox and the Hound (1981) {tmdb-10948} - [Bluray-1080p][EAC3 5.1][AV1]-TiZU.mkv,9515893558,8.86,1080p,,,AV1,DD+,,BluRay,,,
Hotel Transylvania Transformania (2022),Hotel Transylvania Transformania (2022) {tmdb-585083} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,/mnt/media/Movies/Hotel Transylvania Transformania (2022)/Hotel Transylvania Transformania (2022) {tmdb-585083} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,Hotel Transylvania Transformania (2022)/Hotel Transylvania Transformania (2022) {tmdb-585083} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,6011512005,5.6,1080p,,,H.264,DD+,,BluRay,,,
Gold (2022),Gold (2022) {tmdb-760926} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/media/Movies/Gold (2022)/Gold (2022) {tmdb-760926} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,Gold (2022)/Gold (2022) {tmdb-760926} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,12792550771,11.91,1080p,,,H.264,DD+,,BluRay,,,
54 (1998),54 (1998) {tmdb-3682} - {edition-Directors Cut} [Bluray-1080p][DTS 5.1][x264]-PTer.mkv,/mnt/media/Movies/54 (1998)/54 (1998) {tmdb-3682} - {edition-Directors Cut} [Bluray-1080p][DTS 5.1][x264]-PTer.mkv,54 (1998)/54 (1998) {tmdb-3682} - {edition-Directors Cut} [Bluray-1080p][DTS 5.1][x264]-PTer.mkv,16398372075,15.27,1080p,,,H.264,DTS,,BluRay,,,
Teenage Mutant Ninja Turtles Out of the Shadows (2016),Teenage Mutant Ninja Turtles Out of the Shadows (2016) {tmdb-308531} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,/mnt/media/Movies/Teenage Mutant Ninja Turtles Out of the Shadows (2016)/Teenage Mutant Ninja Turtles Out of the Shadows (2016) {tmdb-308531} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,Teenage Mutant Ninja Turtles Out of the Shadows (2016)/Teenage Mutant Ninja Turtles Out of the Shadows (2016) {tmdb-308531} - [Bluray-1080p][AC3 5.1][x264]-DON.mkv,11782596773,10.97,1080p,,,H.264,DD,,BluRay,,,
Letters to Juliet (2010),Letters to Juliet (2010) {tmdb-37056} - [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,/mnt/media/Movies/Letters to Juliet (2010)/Letters to Juliet (2010) {tmdb-37056} - [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,Letters to Juliet (2010)/Letters to Juliet (2010) {tmdb-37056} - [Bluray-1080p][AC3 5.1][x264]-SA89.mkv,9796944875,9.12,1080p,,,H.264,DD,,BluRay,,,
The Way Back (2010),The Way Back (2010) {tmdb-49009} - [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,/mnt/media/Movies/The Way Back (2010)/The Way Back (2010) {tmdb-49009} - [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,The Way Back (2010)/The Way Back (2010) {tmdb-49009} - [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,18299148496,17.04,1080p,,,H.264,DD,,BluRay,,,
One Shot (2021),One Shot (2021) {tmdb-811592} - [Bluray-1080p][DTS-HD MA 5.1][x264]-pignus.mkv,/mnt/media/Movies/One Shot (2021)/One Shot (2021) {tmdb-811592} - [Bluray-1080p][DTS-HD MA 5.1][x264]-pignus.mkv,One Shot (2021)/One Shot (2021) {tmdb-811592} - [Bluray-1080p][DTS-HD MA 5.1][x264]-pignus.mkv,11949890421,11.13,1080p,,,H.264,DTS-HD,,BluRay,,,
The Man from Toronto (2022),The Man from Toronto (2022) {tmdb-667739} - [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,/mnt/media/Movies/The Man from Toronto (2022)/The Man from Toronto (2022) {tmdb-667739} - [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,The Man from Toronto (2022)/The Man from Toronto (2022) {tmdb-667739} - [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,10050146380,9.36,1080p,,,H.264,DD+,,BluRay,,,
Tetsuo The Iron Man (1989),Tetsuo The Iron Man (1989) {tmdb-41428} - [Bluray-1080p][AAC 2.0][x264]-CALiGARi.mkv,/mnt/media/Movies/Tetsuo The Iron Man (1989)/Tetsuo The Iron Man (1989) {tmdb-41428} - [Bluray-1080p][AAC 2.0][x264]-CALiGARi.mkv,Tetsuo The Iron Man (1989)/Tetsuo The Iron Man (1989) {tmdb-41428} - [Bluray-1080p][AAC 2.0][x264]-CALiGARi.mkv,13768481196,12.82,1080p,,,H.264,AAC,,BluRay,,,
Amores Perros (2000),Amores Perros (2000) {tmdb-55} - [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,/mnt/media/Movies/Amores Perros (2000)/Amores Perros (2000) {tmdb-55} - [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,Amores Perros (2000)/Amores Perros (2000) {tmdb-55} - [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,21054853177,19.61,1080p,,,H.264,DTS,,BluRay,,,
Head-On (2004),Head-On (2004) {tmdb-363} - [Bluray-1080p][AC3 5.1][x264]-EA.mkv,/mnt/media/Movies/Head-On (2004)/Head-On (2004) {tmdb-363} - [Bluray-1080p][AC3 5.1][x264]-EA.mkv,Head-On (2004)/Head-On (2004) {tmdb-363} - [Bluray-1080p][AC3 5.1][x264]-EA.mkv,18959867782,17.66,1080p,,,H.264,DD,,BluRay,,,
Y Tu Mama Tambien (2001),Y Tu Mama Tambien (2001) {tmdb-1391} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,/mnt/media/Movies/Y Tu Mama Tambien (2001)/Y Tu Mama Tambien (2001) {tmdb-1391} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,Y Tu Mama Tambien (2001)/Y Tu Mama Tambien (2001) {tmdb-1391} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,8452068992,7.87,1080p,,,H.264,DD+,,BluRay,,,
Umma (2022),Umma (2022) {tmdb-751237} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/media/Movies/Umma (2022)/Umma (2022) {tmdb-751237} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,Umma (2022)/Umma (2022) {tmdb-751237} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,8303014488,7.73,1080p,,,H.264,DD+,,BluRay,,,
X (2022),X (2022) {tmdb-760104} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/media/Movies/X (2022)/X (2022) {tmdb-760104} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,X (2022)/X (2022) {tmdb-760104} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,17228733808,16.05,1080p,,,H.264,DD+,,BluRay,,,
Memory (2022),Memory (2022) {tmdb-818397} - [Bluray-1080p][EAC3 5.1][x264]-PTNK.mkv,/mnt/media/Movies/Memory (2022)/Memory (2022) {tmdb-818397} - [Bluray-1080p][EAC3 5.1][x264]-PTNK.mkv,Memory (2022)/Memory (2022) {tmdb-818397} - [Bluray-1080p][EAC3 5.1][x264]-PTNK.mkv,13221641958,12.31,1080p,,,H.264,DD+,,BluRay,,,
Swing Kids (1993),Swing Kids (1993) {tmdb-10419} - [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,/mnt/media/Movies/Swing Kids (1993)/Swing Kids (1993) {tmdb-10419} - [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,Swing Kids (1993)/Swing Kids (1993) {tmdb-10419} - [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,9951862984,9.27,1080p,,,H.264,DD+,,WEB-DL,,,
Dazed and Confused (1993),Dazed and Confused (1993) {tmdb-9571} - [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,/mnt/media/Movies/Dazed and Confused (1993)/Dazed and Confused (1993) {tmdb-9571} - [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,Dazed and Confused (1993)/Dazed and Confused (1993) {tmdb-9571} - [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,11936895175,11.12,1080p,,,H.264,DD+,,BluRay,,,
Tooth Fairy 2 (2012),Tooth Fairy 2 (2012) {tmdb-84575} - [Bluray-1080p][EAC3 5.1][x264]-EXCiSiON.mkv,/mnt/media/Movies/Tooth Fairy 2 (2012)/Tooth Fairy 2 (2012) {tmdb-84575} - [Bluray-1080p][EAC3 5.1][x264]-EXCiSiON.mkv,Tooth Fairy 2 (2012)/Tooth Fairy 2 (2012) {tmdb-84575} - [Bluray-1080p][EAC3 5.1][x264]-EXCiSiON.mkv,7879444540,7.34,1080p,,,H.264,DD+,,BluRay,,,
Gods Country (2022),Gods Country (2022) {tmdb-879990} - [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,/mnt/media/Movies/Gods Country (2022)/Gods Country (2022) {tmdb-879990} - [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,Gods Country (2022)/Gods Country (2022) {tmdb-879990} - [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,14391418653,13.4,1080p,,,H.264,DD+,,BluRay,,,
Benediction (2021),Benediction (2021) {tmdb-399178} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,/mnt/media/Movies/Benediction (2021)/Benediction (2021) {tmdb-399178} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,Benediction (2021)/Benediction (2021) {tmdb-399178} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,7288868524,6.79,1080p,,,H.264,DD,,WEB-DL,,,
Dave Chappelle The Kennedy Center Mark Twain Prize (2020),Dave Chappelle The Kennedy Center Mark Twain Prize (2020) {tmdb-662059} - [NF][WEBDL-1080p][EAC3 2.0][x264]-NTG.mkv,/mnt/media/Movies/Dave Chappelle The Kennedy Center Mark Twain Prize (2020)/Dave Chappelle The Kennedy Center Mark Twain Prize (2020) {tmdb-662059} - [NF][WEBDL-1080p][EAC3 2.0][x264]-NTG.mkv,Dave Chappelle The Kennedy Center Mark Twain Prize (2020)/Dave Chappelle The Kennedy Center Mark Twain Prize (2020) {tmdb-662059} - [NF][WEBDL-1080p][EAC3 2.0][x264]-NTG.mkv,3044772985,2.84,1080p,,,H.264,DD+,,WEB-DL,,,
A Separation (2011),A Separation (2011) {tmdb-60243} - [Bluray-1080p][DTS 3.0][x264]-Dariush.mkv,/mnt/media/Movies/A Separation (2011)/A Separation (2011) {tmdb-60243} - [Bluray-1080p][DTS 3.0][x264]-Dariush.mkv,A Separation (2011)/A Separation (2011) {tmdb-60243} - [Bluray-1080p][DTS 3.0][x264]-Dariush.mkv,18440230852,17.17,1080p,,,H.264,DTS,,BluRay,,,
The Valet (2022),The Valet (2022) {tmdb-810171} - [Hulu][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,/mnt/media/Movies/The Valet (2022)/The Valet (2022) {tmdb-810171} - [Hulu][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,The Valet (2022)/The Valet (2022) {tmdb-810171} - [Hulu][WEBDL-1080p][EAC3 5.1][h264]-CMRG.mkv,3406766977,3.17,1080p,,,H.264,DD+,,WEB-DL,,,
The Change-Up (2011),The Change-Up (2011) {tmdb-49520} - {edition-Unrated} [Hybrid][Bluray-1080p][AC3 5.1][x264]-EbP.mkv,/mnt/media/Movies/The Change-Up (2011)/The Change-Up (2011) {tmdb-49520} - {edition-Unrated} [Hybrid][Bluray-1080p][AC3 5.1][x264]-EbP.mkv,The Change-Up (2011)/The Change-Up (2011) {tmdb-49520} - {edition-Unrated} [Hybrid][Bluray-1080p][AC3 5.1][x264]-EbP.mkv,13809044762,12.86,1080p,,,H.264,DD,,BluRay,,,
Black Panther Wakanda Forever (2022),Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-c0kE.mkv,/mnt/media/Movies/Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-c0kE.mkv,Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-c0kE.mkv,12079282973,11.25,1080p,,,H.265,DD+,DV HDR10,BluRay,,,
Mowgli Legend of the Jungle (2018),Mowgli Legend of the Jungle (2018) {tmdb-407436} - [NF][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-CMRG.mkv,/mnt/media/Movies/Mowgli Legend of the Jungle (2018)/Mowgli Legend of the Jungle (2018) {tmdb-407436} - [NF][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-CMRG.mkv,Mowgli Legend of the Jungle (2018)/Mowgli Legend of the Jungle (2018) {tmdb-407436} - [NF][WEBDL-1080p Proper][EAC3 Atmos 5.1][x264]-CMRG.mkv,4530931067,4.22,1080p,,,H.264,DD+,,WEB-DL,,,
The Karate Kid (1984),The Karate Kid (1984) {tmdb-1885} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-TDD.mkv,/mnt/media/Movies/The Karate Kid (1984)/The Karate Kid (1984) {tmdb-1885} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-TDD.mkv,The Karate Kid (1984)/The Karate Kid (1984) {tmdb-1885} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-TDD.mkv,27279302565,25.41,1080p,,,H.265,DD+,HDR10,BluRay,,,
Die Hard 2 (1990),Die Hard 2 (1990) {tmdb-1573} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/media/Movies/Die Hard 2 (1990)/Die Hard 2 (1990) {tmdb-1573} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,Die Hard 2 (1990)/Die Hard 2 (1990) {tmdb-1573} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,13507961393,12.58,1080p,,,H.264,DTS,,BluRay,,,
Live and Let Die (1973),Live and Let Die (1973) {tmdb-253} - [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,/mnt/media/Movies/Live and Let Die (1973)/Live and Let Die (1973) {tmdb-253} - [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,Live and Let Die (1973)/Live and Let Die (1973) {tmdb-253} - [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,16643083273,15.5,1080p,,,H.264,DTS,,BluRay,,,
What Happened to Monday (2017),What Happened to Monday (2017) {tmdb-406990} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-D-Z0N3.mkv,/mnt/media/Movies/What Happened to Monday (2017)/What Happened to Monday (2017) {tmdb-406990} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-D-Z0N3.mkv,What Happened to Monday (2017)/What Happened to Monday (2017) {tmdb-406990} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-D-Z0N3.mkv,10572149028,9.85,1080p,,,H.265,DD+,HDR10,BluRay,,,
One Night in Miami. (2020),One Night in Miami. (2020) {tmdb-661914} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/media/Movies/One Night in Miami. (2020)/One Night in Miami. (2020) {tmdb-661914} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,One Night in Miami. (2020)/One Night in Miami. (2020) {tmdb-661914} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,11783217134,10.97,1080p,,,H.264,DD+,,BluRay,,,
Dumbo (2019),Dumbo (2019) {tmdb-329996} - [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,/mnt/media/Movies/Dumbo (2019)/Dumbo (2019) {tmdb-329996} - [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,Dumbo (2019)/Dumbo (2019) {tmdb-329996} - [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,16156622359,15.05,1080p,,,H.264,DTS,,BluRay,,,
NYAD (2023),NYAD (2023) {tmdb-895549} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,/mnt/media/Movies/NYAD (2023)/NYAD (2023) {tmdb-895549} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,NYAD (2023)/NYAD (2023) {tmdb-895549} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,5168563363,4.81,1080p,,,H.264,DD+,,WEB-DL,,,
Harley Davidson and the Marlboro Man (1991),Harley Davidson and the Marlboro Man (1991) {tmdb-2453} - [Bluray-1080p][FLAC 2.0][x264]-iFT.mkv,/mnt/media/Movies/Harley Davidson and the Marlboro Man (1991)/Harley Davidson and the Marlboro Man (1991) {tmdb-2453} - [Bluray-1080p][FLAC 2.0][x264]-iFT.mkv,Harley Davidson and the Marlboro Man (1991)/Harley Davidson and the Marlboro Man (1991) {tmdb-2453} - [Bluray-1080p][FLAC 2.0][x264]-iFT.mkv,15944894631,14.85,1080p,,,H.264,FLAC,,BluRay,,,
Hidden (2015),Hidden (2015) {tmdb-360784} - [WEBDL-1080p][EAC3 5.1][x264]-MXB.mkv,/mnt/media/Movies/Hidden (2015)/Hidden (2015) {tmdb-360784} - [WEBDL-1080p][EAC3 5.1][x264]-MXB.mkv,Hidden (2015)/Hidden (2015) {tmdb-360784} - [WEBDL-1080p][EAC3 5.1][x264]-MXB.mkv,6245860549,5.82,1080p,,,H.264,DD+,,WEB-DL,,,
The Banshees of Inisherin (2022),The Banshees of Inisherin (2022) {tmdb-674324} - [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,/mnt/media/Movies/The Banshees of Inisherin (2022)/The Banshees of Inisherin (2022) {tmdb-674324} - [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,The Banshees of Inisherin (2022)/The Banshees of Inisherin (2022) {tmdb-674324} - [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,16550913621,15.41,1080p,,,H.264,DD+,,BluRay,,,
Scrooge (1951),Scrooge (1951) {tmdb-13188} - [Bluray-1080p][AC3 5.1][x264]-iOZO.mkv,/mnt/media/Movies/Scrooge (1951)/Scrooge (1951) {tmdb-13188} - [Bluray-1080p][AC3 5.1][x264]-iOZO.mkv,Scrooge (1951)/Scrooge (1951) {tmdb-13188} - [Bluray-1080p][AC3 5.1][x264]-iOZO.mkv,8543987307,7.96,1080p,,,H.264,DD,,BluRay,,,
Harakiri (1962),Harakiri (1962) {tmdb-14537} - [Bluray-1080p][FLAC 2.0][x264]-CtrlHD.mkv,/mnt/media/Movies/Harakiri (1962)/Harakiri (1962) {tmdb-14537} - [Bluray-1080p][FLAC 2.0][x264]-CtrlHD.mkv,Harakiri (1962)/Harakiri (1962) {tmdb-14537} - [Bluray-1080p][FLAC 2.0][x264]-CtrlHD.mkv,18564773684,17.29,1080p,,,H.264,FLAC,,BluRay,,,
Money Plane (2020),Money Plane (2020) {tmdb-694919} - [Bluray-1080p][AC3 5.1][x264]-PTH.mkv,/mnt/media/Movies/Money Plane (2020)/Money Plane (2020) {tmdb-694919} - [Bluray-1080p][AC3 5.1][x264]-PTH.mkv,Money Plane (2020)/Money Plane (2020) {tmdb-694919} - [Bluray-1080p][AC3 5.1][x264]-PTH.mkv,9090626572,8.47,1080p,,,H.264,DD,,BluRay,,,
The Equalizer 3 (2023),The Equalizer 3 (2023) {tmdb-926393} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,/mnt/media/Movies/The Equalizer 3 (2023)/The Equalizer 3 (2023) {tmdb-926393} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,The Equalizer 3 (2023)/The Equalizer 3 (2023) {tmdb-926393} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,8027009339,7.48,1080p,,,H.265,DD+,DV HDR10,BluRay,,,
Violent Night (2022),Violent Night (2022) {tmdb-899112} - [Bluray-1080p][EAC3 Atmos 7.1][x264]-TDD.mkv,/mnt/media/Movies/Violent Night (2022)/Violent Night (2022) {tmdb-899112} - [Bluray-1080p][EAC3 Atmos 7.1][x264]-TDD.mkv,Violent Night (2022)/Violent Night (2022) {tmdb-899112} - [Bluray-1080p][EAC3 Atmos 7.1][x264]-TDD.mkv,17483993989,16.28,1080p,,,H.264,DD+,,BluRay,,,
The Wandering Earth II (2023),The Wandering Earth II (2023) {tmdb-842675} - {edition-IMAX} [Bluray-1080p Proper][EAC3 5.1][x264]-hallowed.mkv,/mnt/media/Movies/The Wandering Earth II (2023)/The Wandering Earth II (2023) {tmdb-842675} - {edition-IMAX} [Bluray-1080p Proper][EAC3 5.1][x264]-hallowed.mkv,The Wandering Earth II (2023)/The Wandering Earth II (2023) {tmdb-842675} - {edition-IMAX} [Bluray-1080p Proper][EAC3 5.1][x264]-hallowed.mkv,14665900583,13.66,1080p,,,H.264,DD+,,BluRay,,,
