title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Kingdom of Heaven (2005),Kingdom of Heaven (2005) {tmdb-1495} - {edition-Director's Cut} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Kingdom of Heaven (2005)/Kingdom of Heaven (2005) {tmdb-1495} - {edition-Director's Cut} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Kingdom of Heaven (2005)/Kingdom of Heaven (2005) {tmdb-1495} - {edition-Director's Cut} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,56042538557,52.19,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Venom (2018),Venom (2018) {tmdb-335983} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Venom (2018)/Venom (2018) {tmdb-335983} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Venom (2018)/Venom (2018) {tmdb-335983} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,20484774062,19.08,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Riddick (2013),Riddick (2013) {tmdb-87421} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Riddick (2013)/Riddick (2013) {tmdb-87421} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,Riddick (2013)/Riddick (2013) {tmdb-87421} - {edition-Director's Cut} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,48743150049,45.4,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Godzilla x Kong The New Empire (2024),Godzilla x Kong The New Empire (2024) {tmdb-823464} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Godzilla x Kong The New Empire (2024)/Godzilla x Kong The New Empire (2024) {tmdb-823464} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Godzilla x Kong The New Empire (2024)/Godzilla x Kong The New Empire (2024) {tmdb-823464} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,37332094281,34.77,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Godfather Part II (1974),The Godfather Part II (1974) {tmdb-240} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/The Godfather Part II (1974)/The Godfather Part II (1974) {tmdb-240} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,The Godfather Part II (1974)/The Godfather Part II (1974) {tmdb-240} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,66932820280,62.34,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Kingdom of the Planet of the Apes (2024),Kingdom of the Planet of the Apes (2024) {tmdb-653346} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Kingdom of the Planet of the Apes (2024)/Kingdom of the Planet of the Apes (2024) {tmdb-653346} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,Kingdom of the Planet of the Apes (2024)/Kingdom of the Planet of the Apes (2024) {tmdb-653346} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,29773270741,27.73,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Spider-Man Homecoming (2017),Spider-Man Homecoming (2017) {tmdb-315635} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Spider-Man Homecoming (2017)/Spider-Man Homecoming (2017) {tmdb-315635} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Spider-Man Homecoming (2017)/Spider-Man Homecoming (2017) {tmdb-315635} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,27189367984,25.32,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Venom Let There Be Carnage (2021),Venom Let There Be Carnage (2021) {tmdb-580489} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Venom Let There Be Carnage (2021)/Venom Let There Be Carnage (2021) {tmdb-580489} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Venom Let There Be Carnage (2021)/Venom Let There Be Carnage (2021) {tmdb-580489} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,27284404265,25.41,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Spider-Man Far From Home (2019),Spider-Man Far From Home (2019) {tmdb-429617} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Spider-Man Far From Home (2019)/Spider-Man Far From Home (2019) {tmdb-429617} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Spider-Man Far From Home (2019)/Spider-Man Far From Home (2019) {tmdb-429617} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,20301663476,18.91,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Dawn of the Planet of the Apes (2014),Dawn of the Planet of the Apes (2014) {tmdb-119450} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,/mnt/media/4K Movies/Dawn of the Planet of the Apes (2014)/Dawn of the Planet of the Apes (2014) {tmdb-119450} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,Dawn of the Planet of the Apes (2014)/Dawn of the Planet of the Apes (2014) {tmdb-119450} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,16491562981,15.36,2160p,,,H.265,DD+,DV HDR10,BluRay,,,
Godzilla (2014),Godzilla (2014) {tmdb-124905} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Godzilla (2014)/Godzilla (2014) {tmdb-124905} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,Godzilla (2014)/Godzilla (2014) {tmdb-124905} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,48075824187,44.77,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Gladiator II (2024),Gladiator II (2024) {tmdb-558449} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Gladiator II (2024)/Gladiator II (2024) {tmdb-558449} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Gladiator II (2024)/Gladiator II (2024) {tmdb-558449} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,78450673553,73.06,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Star Trek VI The Undiscovered Country (1991),Star Trek VI The Undiscovered Country (1991) {tmdb-174} - {edition-Theatrical Cut} [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,/mnt/media/4K Movies/Star Trek VI The Undiscovered Country (1991)/Star Trek VI The Undiscovered Country (1991) {tmdb-174} - {edition-Theatrical Cut} [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,Star Trek VI The Undiscovered Country (1991)/Star Trek VI The Undiscovered Country (1991) {tmdb-174} - {edition-Theatrical Cut} [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,15598583801,14.53,2160p,,,H.265,DD+,DV HDR10,BluRay,,,
Star Trek Beyond (2016),Star Trek Beyond (2016) {tmdb-188927} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Star Trek Beyond (2016)/Star Trek Beyond (2016) {tmdb-188927} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Star Trek Beyond (2016)/Star Trek Beyond (2016) {tmdb-188927} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,40988771193,38.17,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Cars 3 (2017),Cars 3 (2017) {tmdb-260514} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/media/4K Movies/Cars 3 (2017)/Cars 3 (2017) {tmdb-260514} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,Cars 3 (2017)/Cars 3 (2017) {tmdb-260514} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,24648742235,22.96,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Star Trek V The Final Frontier (1989),Star Trek V The Final Frontier (1989) {tmdb-172} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,/mnt/media/4K Movies/Star Trek V The Final Frontier (1989)/Star Trek V The Final Frontier (1989) {tmdb-172} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,Star Trek V The Final Frontier (1989)/Star Trek V The Final Frontier (1989) {tmdb-172} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,15080381041,14.04,2160p,,,H.265,DD+,DV HDR10,BluRay,,,
Frankenstein (2025),Frankenstein (2025) {tmdb-1062722} - [NF][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][h265]-Kitsune.mkv,/mnt/media/4K Movies/Frankenstein (2025)/Frankenstein (2025) {tmdb-1062722} - [NF][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][h265]-Kitsune.mkv,Frankenstein (2025)/Frankenstein (2025) {tmdb-1062722} - [NF][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][h265]-Kitsune.mkv,22742434681,21.18,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,
The Marvels (2023),The Marvels (2023) {tmdb-609681} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Marvels (2023)/The Marvels (2023) {tmdb-609681} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Marvels (2023)/The Marvels (2023) {tmdb-609681} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,23484005229,21.87,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Deadpool and Wolverine (2024),Deadpool and Wolverine (2024) {tmdb-533535} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Deadpool and Wolverine (2024)/Deadpool and Wolverine (2024) {tmdb-533535} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Deadpool and Wolverine (2024)/Deadpool and Wolverine (2024) {tmdb-533535} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,28434733220,26.48,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Avengers Infinity War (2018),Avengers Infinity War (2018) {tmdb-299536} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Avengers Infinity War (2018)/Avengers Infinity War (2018) {tmdb-299536} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Avengers Infinity War (2018)/Avengers Infinity War (2018) {tmdb-299536} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,58987914480,54.94,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Wonder Woman (2017),Wonder Woman (2017) {tmdb-297762} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Wonder Woman (2017)/Wonder Woman (2017) {tmdb-297762} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Wonder Woman (2017)/Wonder Woman (2017) {tmdb-297762} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,37167602487,34.62,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Avengers (2012),The Avengers (2012) {tmdb-24428} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Avengers (2012)/The Avengers (2012) {tmdb-24428} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Avengers (2012)/The Avengers (2012) {tmdb-24428} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,53748682392,50.06,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Godzilla vs. Kong (2021),Godzilla vs. Kong (2021) {tmdb-399566} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Godzilla vs. Kong (2021)/Godzilla vs. Kong (2021) {tmdb-399566} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,Godzilla vs. Kong (2021)/Godzilla vs. Kong (2021) {tmdb-399566} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,27398821986,25.52,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Indiana Jones and the Last Crusade (1989),Indiana Jones and the Last Crusade (1989) {tmdb-89} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Indiana Jones and the Last Crusade (1989)/Indiana Jones and the Last Crusade (1989) {tmdb-89} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Indiana Jones and the Last Crusade (1989)/Indiana Jones and the Last Crusade (1989) {tmdb-89} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,55411267310,51.61,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Captain Marvel (2019),Captain Marvel (2019) {tmdb-299537} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Captain Marvel (2019)/Captain Marvel (2019) {tmdb-299537} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Captain Marvel (2019)/Captain Marvel (2019) {tmdb-299537} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,27339921228,25.46,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Oppenheimer (2023),Oppenheimer (2023) {tmdb-872585} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Oppenheimer (2023)/Oppenheimer (2023) {tmdb-872585} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,Oppenheimer (2023)/Oppenheimer (2023) {tmdb-872585} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,42033663382,39.15,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Wicked (2024),Wicked (2024) {tmdb-402431} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Wicked (2024)/Wicked (2024) {tmdb-402431} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Wicked (2024)/Wicked (2024) {tmdb-402431} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,49011252657,45.65,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Revenant (2015),The Revenant (2015) {tmdb-281957} - {edition-Open Matte} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10Plus][h265]-Benflix.mkv,/mnt/media/4K Movies/The Revenant (2015)/The Revenant (2015) {tmdb-281957} - {edition-Open Matte} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10Plus][h265]-Benflix.mkv,The Revenant (2015)/The Revenant (2015) {tmdb-281957} - {edition-Open Matte} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10Plus][h265]-Benflix.mkv,74440451702,69.33,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
300 (2007),300 (2007) {tmdb-1271} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/300 (2007)/300 (2007) {tmdb-1271} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,300 (2007)/300 (2007) {tmdb-1271} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,56710777223,52.82,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hobbit An Unexpected Journey (2012),The Hobbit An Unexpected Journey (2012) {tmdb-49051} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Hobbit An Unexpected Journey (2012)/The Hobbit An Unexpected Journey (2012) {tmdb-49051} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Hobbit An Unexpected Journey (2012)/The Hobbit An Unexpected Journey (2012) {tmdb-49051} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,74566778707,69.45,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
The Hunger Games Catching Fire (2013),The Hunger Games Catching Fire (2013) {tmdb-101299} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/The Hunger Games Catching Fire (2013)/The Hunger Games Catching Fire (2013) {tmdb-101299} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,The Hunger Games Catching Fire (2013)/The Hunger Games Catching Fire (2013) {tmdb-101299} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,40300327942,37.53,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Matrix Reloaded (2003),The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Matrix Reloaded (2003)/The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Matrix Reloaded (2003)/The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,45400173288,42.28,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Furious 7 (2015),Furious 7 (2015) {tmdb-168259} - {edition-Extended} [Bluray-2160p][DTS-HD HRA 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/media/4K Movies/Furious 7 (2015)/Furious 7 (2015) {tmdb-168259} - {edition-Extended} [Bluray-2160p][DTS-HD HRA 7.1][HDR10][x265]-CtrlHD.mkv,Furious 7 (2015)/Furious 7 (2015) {tmdb-168259} - {edition-Extended} [Bluray-2160p][DTS-HD HRA 7.1][HDR10][x265]-CtrlHD.mkv,27820615338,25.91,2160p,,,H.265,DTS-HD,HDR10,BluRay,,,
Captain America The First Avenger (2011),Captain America The First Avenger (2011) {tmdb-1771} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,/mnt/media/4K Movies/Captain America The First Avenger (2011)/Captain America The First Avenger (2011) {tmdb-1771} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,Captain America The First Avenger (2011)/Captain America The First Avenger (2011) {tmdb-1771} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,26034478918,24.25,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Thor The Dark World (2013),Thor The Dark World (2013) {tmdb-76338} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Thor The Dark World (2013)/Thor The Dark World (2013) {tmdb-76338} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,Thor The Dark World (2013)/Thor The Dark World (2013) {tmdb-76338} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,24511984455,22.83,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Edge of Tomorrow (2014),Edge of Tomorrow (2014) {tmdb-137113} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Edge of Tomorrow (2014)/Edge of Tomorrow (2014) {tmdb-137113} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Edge of Tomorrow (2014)/Edge of Tomorrow (2014) {tmdb-137113} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,39542871231,36.83,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
2001 A Space Odyssey (1968),2001 A Space Odyssey (1968) {tmdb-62} - [Remux-2160p Proper][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/2001 A Space Odyssey (1968)/2001 A Space Odyssey (1968) {tmdb-62} - [Remux-2160p Proper][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,2001 A Space Odyssey (1968)/2001 A Space Odyssey (1968) {tmdb-62} - [Remux-2160p Proper][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,77358146060,72.05,2160p,,,H.265,DTS-HD,DV HDR10,Remux,,,
Star Wars (1977),Star Wars (1977) {tmdb-11} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,/mnt/media/4K Movies/Star Wars (1977)/Star Wars (1977) {tmdb-11} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,Star Wars (1977)/Star Wars (1977) {tmdb-11} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,30589673708,28.49,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Godzilla Minus One (2023),Godzilla Minus One (2023) {tmdb-940721} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Godzilla Minus One (2023)/Godzilla Minus One (2023) {tmdb-940721} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Godzilla Minus One (2023)/Godzilla Minus One (2023) {tmdb-940721} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,24406058290,22.73,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Hunger Games Mockingjay Part 1 (2014),The Hunger Games Mockingjay Part 1 (2014) {tmdb-131631} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/The Hunger Games Mockingjay Part 1 (2014)/The Hunger Games Mockingjay Part 1 (2014) {tmdb-131631} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,The Hunger Games Mockingjay Part 1 (2014)/The Hunger Games Mockingjay Part 1 (2014) {tmdb-131631} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,24058665436,22.41,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Hunger Games Mockingjay Part 2 (2015),The Hunger Games Mockingjay Part 2 (2015) {tmdb-131634} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/The Hunger Games Mockingjay Part 2 (2015)/The Hunger Games Mockingjay Part 2 (2015) {tmdb-131634} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,The Hunger Games Mockingjay Part 2 (2015)/The Hunger Games Mockingjay Part 2 (2015) {tmdb-131634} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,28585297679,26.62,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Pulp Fiction (1994),Pulp Fiction (1994) {tmdb-680} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Pulp Fiction (1994)/Pulp Fiction (1994) {tmdb-680} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,Pulp Fiction (1994)/Pulp Fiction (1994) {tmdb-680} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,34687441483,32.31,2160p,,,H.265,DTS-HD,DV HDR10,BluRay,,,
Black Panther Wakanda Forever (2022),Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Black Panther Wakanda Forever (2022)/Black Panther Wakanda Forever (2022) {tmdb-505642} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,33454723870,31.16,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
E.T. the Extra-Terrestrial (1982),E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/media/4K Movies/E.T. the Extra-Terrestrial (1982)/E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,E.T. the Extra-Terrestrial (1982)/E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,41672259715,38.81,2160p,,,H.265,DTS:X,HDR10,BluRay,,,
Heat (1995),Heat (1995) {tmdb-949} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Heat (1995)/Heat (1995) {tmdb-949} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,Heat (1995)/Heat (1995) {tmdb-949} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,58726872500,54.69,2160p,,,H.265,DTS-HD,HDR10,Remux,,,
