title,filename,path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
The Lawnmower Man (1992),The Lawnmower Man (1992) {imdb-tt0104692} [Bluray-720p][AC3 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/The Lawnmower Man (1992)/The Lawnmower Man (1992) {imdb-tt0104692} [Bluray-720p][AC3 5.1][x264]-DON.mkv,6443434678,6.0,720p,1280.0,694.0,H.264,DD,,BluRay,,103.9,8.27
Whitmer Thomas The Golden One (2020),Whitmer Thomas The Golden One (2020) {imdb-tt11736170} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-NTG.mkv,/mnt/synology/rs-movies/Whitmer Thomas The Golden One (2020)/Whitmer Thomas The Golden One (2020) {imdb-tt11736170} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-NTG.mkv,4762648779,4.44,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,63.8,9.96
Hit Man (2024),Hit Man (2024) {imdb-tt20215968} [WEBDL-1080p][EAC3 Atmos 5.1][x264]-HeKilledAnyStream.mkv,/mnt/synology/rs-movies/Hit Man (2024)/Hit Man (2024) {imdb-tt20215968} [WEBDL-1080p][EAC3 Atmos 5.1][x264]-HeKilledAnyStream.mkv,7254286570,6.76,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,115.7,8.36
"Toxic Avenger, The (2023)",The Toxic Avenger Unrated (2025) {imdb-tt1633359} [WEBDL-1080p][AAC 2.0][x264]-SyncUP.mkv,"/mnt/synology/rs-movies/Toxic Avenger, The (2023)/The Toxic Avenger Unrated (2025) {imdb-tt1633359} [WEBDL-1080p][AAC 2.0][x264]-SyncUP.mkv",12748363514,11.87,1080p,1920.0,804.0,H.264,AAC,,WEB-DL,,102.3,16.61
"Night House, The (2021)",The.Night.House.2020.1080p.BluRay.DD+5.1.x264-iFT.mkv,"/mnt/synology/rs-movies/Night House, The (2021)/The.Night.House.2020.1080p.BluRay.DD+5.1.x264-iFT.mkv",13062675628,12.17,1080p,1920.0,800.0,H.264,DD+,,BluRay,,107.0,16.27
Patriot Games (1992),Patriot Games (1992) {imdb-tt0105112} [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,/mnt/synology/rs-movies/Patriot Games (1992)/Patriot Games (1992) {imdb-tt0105112} [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,11698600984,10.9,1080p,1920.0,832.0,H.264,DTS,,BluRay,,116.7,13.36
A Very Harold Kumar 3D Christmas (2011),A Very Harold & Kumar Christmas (2011) {imdb-tt1268799} {edition-Extended} [Bluray-1080p][AC3 5.1][x264]-REACTOR.mkv,/mnt/synology/rs-movies/A Very Harold Kumar 3D Christmas (2011)/A Very Harold & Kumar Christmas (2011) {imdb-tt1268799} {edition-Extended} [Bluray-1080p][AC3 5.1][x264]-REACTOR.mkv,7044111623,6.56,1080p,1920.0,800.0,H.264,DD,,BluRay,,96.3,9.76
Austin Powers in Goldmember (2002),Austin Powers in Goldmember (2002) {imdb-tt0295178} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,/mnt/synology/rs-movies/Austin Powers in Goldmember (2002)/Austin Powers in Goldmember (2002) {imdb-tt0295178} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,9736651768,9.07,1080p,1920.0,816.0,H.264,DTS,,BluRay,,94.5,13.73
25th Hour (2002),25th Hour (2002) {imdb-tt0307901} [Bluray-1080p][DTS 5.1][x264]-GrapeHD.mkv,/mnt/synology/rs-movies/25th Hour (2002)/25th Hour (2002) {imdb-tt0307901} [Bluray-1080p][DTS 5.1][x264]-GrapeHD.mkv,20290814555,18.9,1080p,1920.0,800.0,H.264,DTS,,BluRay,,134.8,20.08
Million Dollar Baby (2004),Million Dollar Baby (2004) {imdb-tt0405159} [Bluray-1080p][DTS-ES 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/Million Dollar Baby (2004)/Million Dollar Baby (2004) {imdb-tt0405159} [Bluray-1080p][DTS-ES 5.1][x264]-DON.mkv,13567895505,12.64,1080p,1920.0,802.0,H.264,DTS,,BluRay,,132.5,13.65
Eraserhead (1977),Eraserhead (1977) {imdb-tt0074486} [Bluray-1080p][FLAC 2.0][x264].mkv,/mnt/synology/rs-movies/Eraserhead (1977)/Eraserhead (1977) {imdb-tt0074486} [Bluray-1080p][FLAC 2.0][x264].mkv,8298110646,7.73,1080p,1920.0,1038.0,H.264,FLAC,,BluRay,,89.3,12.39
Chris Rock Kill the Messenger (2008),Chris Rock Kill the Messenger (2008) {imdb-tt1213574} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-monkee.mkv,/mnt/synology/rs-movies/Chris Rock Kill the Messenger (2008)/Chris Rock Kill the Messenger (2008) {imdb-tt1213574} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-monkee.mkv,8771164425,8.17,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,79.8,14.66
The Bling Ring (2013),The Bling Ring (2013) {imdb-tt2132285} [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,/mnt/synology/rs-movies/The Bling Ring (2013)/The Bling Ring (2013) {imdb-tt2132285} [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,10616272337,9.89,1080p,1920.0,1038.0,H.264,DTS,,BluRay,,90.6,15.63
Patton (1970),Patton (1970) {imdb-tt0066206} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,/mnt/synology/rs-movies/Patton (1970)/Patton (1970) {imdb-tt0066206} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,20610788917,19.2,1080p,1920.0,876.0,H.264,DTS,,BluRay,,172.0,15.98
Das Boot (1981),Das.Boot.1981.DC.1080p.BluRay.x264-CtrlHD.mkv,/mnt/synology/rs-movies/Das Boot (1981)/Das.Boot.1981.DC.1080p.BluRay.x264-CtrlHD.mkv,24092968343,22.44,1080p,1920.0,1040.0,H.264,,,BluRay,,208.1,15.43
Crash (2004),Crash (2005) {imdb-tt0375679} {edition-Director's Cut} [Bluray-1080p][DTS-ES 6.1][x264]-D-Z0N3.mkv,/mnt/synology/rs-movies/Crash (2004)/Crash (2005) {imdb-tt0375679} {edition-Director's Cut} [Bluray-1080p][DTS-ES 6.1][x264]-D-Z0N3.mkv,14534385771,13.54,1080p,1920.0,816.0,H.264,DTS,,BluRay,,110.3,17.57
Star Wars Episode VI - Return of the Jedi (1983),Return of the Jedi (1983) {imdb-tt0086190} [Bluray-1080p][EAC3 7.1][x264].mkv,/mnt/synology/rs-movies/Star Wars Episode VI - Return of the Jedi (1983)/Return of the Jedi (1983) {imdb-tt0086190} [Bluray-1080p][EAC3 7.1][x264].mkv,15891426330,14.8,1080p,1920.0,804.0,H.264,DD+,,BluRay,,134.8,15.72
Joe Rogan Burn the Boats (2024),Joe Rogan Burn the Boats (2024) {imdb-tt32875161} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,/mnt/synology/rs-movies/Joe Rogan Burn the Boats (2024)/Joe Rogan Burn the Boats (2024) {imdb-tt32875161} [NF][WEBDL-1080p][EAC3 5.1][x264]-Kitsune.mkv,3236292500,3.01,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,67.1,6.43
Clown in a Cornfield (2025),Clown in a Cornfield (2025) {imdb-tt23060698} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,/mnt/synology/rs-movies/Clown in a Cornfield (2025)/Clown in a Cornfield (2025) {imdb-tt23060698} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-BYNDR.mkv,5336761657,4.97,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,96.7,7.36
Archenemy (2020),Archenemy (2020) {imdb-tt11274100} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,/mnt/synology/rs-movies/Archenemy (2020)/Archenemy (2020) {imdb-tt11274100} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,10795622883,10.05,1080p,1920.0,808.0,H.264,DD+,,BluRay,,90.3,15.95
The Goonies (1985),The Goonies (1985) {imdb-tt0089218} [WEBRip-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,/mnt/synology/rs-movies/The Goonies (1985)/The Goonies (1985) {imdb-tt0089218} [WEBRip-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,17217593389,16.04,1080p,1920.0,800.0,H.264,DD+,,WEBRip,,113.9,20.15
The Faculty (1998),The Faculty (1998) {imdb-tt0133751} [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,/mnt/synology/rs-movies/The Faculty (1998)/The Faculty (1998) {imdb-tt0133751} [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,13371813368,12.45,1080p,1920.0,1038.0,H.264,DTS,,BluRay,,104.5,17.06
Paradise Highway (2022)Paradise Highway,Paradise Highway (2022) {imdb-tt7469828} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-GPRS.mkv,/mnt/synology/rs-movies/Paradise Highway (2022)Paradise Highway/Paradise Highway (2022) {imdb-tt7469828} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-GPRS.mkv,8678338194,8.08,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,115.0,10.07
Bedtime Stories (2008),Bedtime Stories (2008) {imdb-tt0960731} [Bluray-1080p][DTS 5.1][x264]-FoRM.mkv,/mnt/synology/rs-movies/Bedtime Stories (2008)/Bedtime Stories (2008) {imdb-tt0960731} [Bluray-1080p][DTS 5.1][x264]-FoRM.mkv,11313203432,10.54,1080p,1920.0,816.0,H.264,DTS,,BluRay,,99.2,15.2
"Addams Family, The (2019)",The Addams Family (2019) {imdb-tt1620981} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,"/mnt/synology/rs-movies/Addams Family, The (2019)/The Addams Family (2019) {imdb-tt1620981} [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv",7792716455,7.26,1080p,1920.0,1036.0,H.264,DD,,BluRay,,87.0,11.94
Smokin Aces (2006),Smokin' Aces (2006) {imdb-tt0475394} [Bluray-720p][AC3 5.1][x264]-HiDt.mkv,/mnt/synology/rs-movies/Smokin Aces (2006)/Smokin' Aces (2006) {imdb-tt0475394} [Bluray-720p][AC3 5.1][x264]-HiDt.mkv,4689760198,4.37,720p,1280.0,544.0,H.264,DD,,BluRay,,108.8,5.75
After Earth (2013),After Earth (2013) {imdb-tt1815862} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,/mnt/synology/rs-movies/After Earth (2013)/After Earth (2013) {imdb-tt1815862} [Bluray-1080p][DTS 5.1][x264]-decibeL.mkv,13527383539,12.6,1080p,1920.0,804.0,H.264,DTS,,BluRay,,100.1,18.03
The Equalizer 3 (2023),The Equalizer 3 (2023) {imdb-tt17024450} [MA][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,/mnt/synology/rs-movies/The Equalizer 3 (2023)/The Equalizer 3 (2023) {imdb-tt17024450} [MA][WEBDL-1080p][EAC3 5.1][x264]-FLUX.mkv,6894179314,6.42,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,109.0,8.44
13 Assassins (2010),13 Assassins (2010) {imdb-tt1436045} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,/mnt/synology/rs-movies/13 Assassins (2010)/13 Assassins (2010) {imdb-tt1436045} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,18300393702,17.04,1080p,1920.0,802.0,H.264,DD,,BluRay,,141.9,17.2
Hot Frosty (2024),Hot Frosty (2024) {imdb-tt32359447} [NF][WEBDL-1080p][DV HDR10][EAC3 Atmos 5.1][h265]-Kitsune.mkv,/mnt/synology/rs-movies/Hot Frosty (2024)/Hot Frosty (2024) {imdb-tt32359447} [NF][WEBDL-1080p][DV HDR10][EAC3 Atmos 5.1][h265]-Kitsune.mkv,2390791668,2.23,1080p,1920.0,1080.0,H.265,DD+,DV HDR10,WEB-DL,,92.3,3.45
Get Shorty (1995),Get Shorty (1995) {imdb-tt0113161} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,/mnt/synology/rs-movies/Get Shorty (1995)/Get Shorty (1995) {imdb-tt0113161} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,11804338472,10.99,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,104.9,15.0
Things to Do in Denver When You're Dead (1995),Things to Do in Denver When You're Dead (1995) {imdb-tt0114660} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Things to Do in Denver When You're Dead (1995)/Things to Do in Denver When You're Dead (1995) {imdb-tt0114660} [Bluray-1080p][DTS 5.1][x264].mkv,8527997379,7.94,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,115.6,9.84
Ruthless (2023),A Ruthless Desire For Simplicity (2021) {imdb-tt29905542} [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,/mnt/synology/rs-movies/Ruthless (2023)/A Ruthless Desire For Simplicity (2021) {imdb-tt29905542} [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,12430052899,11.58,1080p,1920.0,804.0,H.264,DD+,,BluRay,,92.8,17.87
Highlander II The Quickening (1991),Highlander II The Quickening (1991) {imdb-tt0102034} [Bluray-1080p][EAC3 5.1][x264]-eckomega.mkv,/mnt/synology/rs-movies/Highlander II The Quickening (1991)/Highlander II The Quickening (1991) {imdb-tt0102034} [Bluray-1080p][EAC3 5.1][x264]-eckomega.mkv,12337115952,11.49,1080p,1914.0,792.0,H.264,DD+,,BluRay,,109.7,14.99
Reign of Fire (2002),Reign of Fire (2002) {imdb-tt0253556} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Reign of Fire (2002)/Reign of Fire (2002) {imdb-tt0253556} [Bluray-1080p][DTS 5.1][x264].mkv,9937793385,9.26,1080p,1920.0,820.0,H.264,DTS,,BluRay,,102.0,12.99
Mafia Mamma (2023),Mafia Mamma (2023) {imdb-tt13923456} [Bluray-1080p][DTS-HD MA 5.1][x264]-HDChina.mkv,/mnt/synology/rs-movies/Mafia Mamma (2023)/Mafia Mamma (2023) {imdb-tt13923456} [Bluray-1080p][DTS-HD MA 5.1][x264]-HDChina.mkv,14537075927,13.54,1080p,1920.0,1036.0,H.264,DTS-HD,,BluRay,,101.3,19.13
Batman Death in the Family (2020),Batman Death in the Family (2020) {imdb-tt12794046} [Bluray-1080p][AC3 5.1][x264]-nikt0.mkv,/mnt/synology/rs-movies/Batman Death in the Family (2020)/Batman Death in the Family (2020) {imdb-tt12794046} [Bluray-1080p][AC3 5.1][x264]-nikt0.mkv,3038727488,2.83,1080p,1920.0,1080.0,H.264,DD,,BluRay,,65.3,6.21
Sick (2022),Sick (2022) {imdb-tt14642626} [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,/mnt/synology/rs-movies/Sick (2022)/Sick (2022) {imdb-tt14642626} [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,5314140096,4.95,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,83.1,8.53
Bambi The Reckoning (2025),Bambi The Reckoning (2025) {imdb-tt23621682} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-jklink1.mkv,/mnt/synology/rs-movies/Bambi The Reckoning (2025)/Bambi The Reckoning (2025) {imdb-tt23621682} [AMZN][WEBDL-1080p][EAC3 2.0][h264]-jklink1.mkv,3759837755,3.5,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,80.4,6.24
The 5-Year Christmas Party (2024),The 5-Year Christmas Party (2024) {imdb-tt33503201} [WEBDL-1080p][EAC3 5.1][x264]-EDITH.mkv,/mnt/synology/rs-movies/The 5-Year Christmas Party (2024)/The 5-Year Christmas Party (2024) {imdb-tt33503201} [WEBDL-1080p][EAC3 5.1][x264]-EDITH.mkv,5172372011,4.82,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,84.1,8.2
American Wedding (2003),American Wedding (2003) {imdb-tt0328828} {edition-Unrated} [Remux-1080p][DTS-HD MA 5.1][VC1].mkv,/mnt/synology/rs-movies/American Wedding (2003)/American Wedding (2003) {imdb-tt0328828} {edition-Unrated} [Remux-1080p][DTS-HD MA 5.1][VC1].mkv,22949825958,21.37,1080p,1920.0,1080.0,VC-1,DTS-HD,,Remux,,103.4,29.6
Maz Jobrani Brown and Friendly (2009),Maz Jobrani Brown and Friendly (2009) {imdb-tt1621819} [AMZN][WEBDL-1080p][EAC3 2.0][x264]-monkee.mkv,/mnt/synology/rs-movies/Maz Jobrani Brown and Friendly (2009)/Maz Jobrani Brown and Friendly (2009) {imdb-tt1621819} [AMZN][WEBDL-1080p][EAC3 2.0][x264]-monkee.mkv,6269785713,5.84,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,64.3,13.01
"Basketball Diaries, The (1995)",The Basketball Diaries (1995) {imdb-tt0112461} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,"/mnt/synology/rs-movies/Basketball Diaries, The (1995)/The Basketball Diaries (1995) {imdb-tt0112461} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv",10304339656,9.6,1080p,1918.0,1038.0,H.264,DD,,BluRay,,102.6,13.39
Tom and Huck (1995),Tom and Huck (1995) {imdb-tt0112302} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,/mnt/synology/rs-movies/Tom and Huck (1995)/Tom and Huck (1995) {imdb-tt0112302} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,6040011026,5.63,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,91.8,8.78
SNL50 The Homecoming Concert (2025),SNL50 The Homecoming Concert (2025) {imdb-tt35635144} [PCOK][WEBDL-1080p][EAC3 5.1][h264]-ppkhoa.mkv,/mnt/synology/rs-movies/SNL50 The Homecoming Concert (2025)/SNL50 The Homecoming Concert (2025) {imdb-tt35635144} [PCOK][WEBDL-1080p][EAC3 5.1][h264]-ppkhoa.mkv,14045563840,13.08,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,180.6,10.37
Mr. Monks Last Case A Monk Movie (2023),Mr. Monk's Last Case A Monk Movie (2023) {imdb-tt27145269} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,/mnt/synology/rs-movies/Mr. Monks Last Case A Monk Movie (2023)/Mr. Monk's Last Case A Monk Movie (2023) {imdb-tt27145269} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,6817227625,6.35,1080p,1920.0,960.0,H.264,DD+,,WEB-DL,,97.8,9.3
Disclosure (1994),Disclosure (1994) {imdb-tt0109635} [HMAX][WEBDL-1080p][AC3 5.1][x264]-DKV.mkv,/mnt/synology/rs-movies/Disclosure (1994)/Disclosure (1994) {imdb-tt0109635} [HMAX][WEBDL-1080p][AC3 5.1][x264]-DKV.mkv,7904542199,7.36,1080p,1920.0,1080.0,H.264,DD,,WEB-DL,,123.0,8.57
Peppermint (2018),Peppermint (2018) {imdb-tt6850820} [Bluray-1080p][DTS 5.1][x264].mkv,/mnt/synology/rs-movies/Peppermint (2018)/Peppermint (2018) {imdb-tt6850820} [Bluray-1080p][DTS 5.1][x264].mkv,10339430564,9.63,1080p,1920.0,804.0,H.264,DTS,,BluRay,,102.0,13.51
All Fun and Games (2023),All Fun and Games (2023) {imdb-tt10092698} [WEBDL-1080p][EAC3 5.1][h264]-BobDobbs.mkv,/mnt/synology/rs-movies/All Fun and Games (2023)/All Fun and Games (2023) {imdb-tt10092698} [WEBDL-1080p][EAC3 5.1][h264]-BobDobbs.mkv,3620677374,3.37,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,76.4,6.32
The International (2009),The International (2009) {imdb-tt0963178} [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,/mnt/synology/rs-movies/The International (2009)/The International (2009) {imdb-tt0963178} [Bluray-1080p][DTS 5.1][x264]-HiDt.mkv,13207125782,12.3,1080p,1920.0,800.0,H.264,DTS,,BluRay,,118.0,14.92
Who Killed Santa! A Murderville Murder Mystery (2022),Who Killed Santa! A Murderville Murder Mystery (2022) {imdb-tt23747062} [NF][WEBDL-1080p][DV][EAC3 5.1][HEVC]-KHN.mkv,/mnt/synology/rs-movies/Who Killed Santa! A Murderville Murder Mystery (2022)/Who Killed Santa! A Murderville Murder Mystery (2022) {imdb-tt23747062} [NF][WEBDL-1080p][DV][EAC3 5.1][HEVC]-KHN.mkv,1972559026,1.84,1080p,1920.0,1080.0,H.265,DD+,DV,WEB-DL,,52.3,5.03
"Bubble, The (2022)",Bubble (2022) [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,"/mnt/synology/rs-movies/Bubble, The (2022)/Bubble (2022) [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv",2402303932,2.24,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,126.1,2.54
Wildling (2018),Wildling (2018) {imdb-tt5085924} [Bluray-1080p][DTS 5.1][x264]-LoRD.mkv,/mnt/synology/rs-movies/Wildling (2018)/Wildling (2018) {imdb-tt5085924} [Bluray-1080p][DTS 5.1][x264]-LoRD.mkv,11474507588,10.69,1080p,1920.0,802.0,H.264,DTS,,BluRay,,92.6,16.52
"Many Saints of Newark, The (2021)",The Many Saints of Newark (2021) {imdb-tt8110232} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,"/mnt/synology/rs-movies/Many Saints of Newark, The (2021)/The Many Saints of Newark (2021) {imdb-tt8110232} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv",15790559207,14.71,1080p,1920.0,804.0,H.264,DD+,,BluRay,,120.3,17.51
"Brutalist, The (2024)",The Brutalist (2024) {imdb-tt8999762} [Remux-1080p][DTS-HD MA 5.1][AVC]-Aisha.mkv,"/mnt/synology/rs-movies/Brutalist, The (2024)/The Brutalist (2024) {imdb-tt8999762} [Remux-1080p][DTS-HD MA 5.1][AVC]-Aisha.mkv",41439684383,38.59,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,200.6,27.54
Blinded by the Light (2019),Blinded by the Light (2019) {imdb-tt8266310} [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv,/mnt/synology/rs-movies/Blinded by the Light (2019)/Blinded by the Light (2019) {imdb-tt8266310} [Bluray-1080p][EAC3 7.1][x264]-PTer.mkv,13226194768,12.32,1080p,1920.0,804.0,H.264,DD+,,BluRay,,117.8,14.97
"Woman, The (2011)",The Woman (2011) {imdb-tt1714208} {edition-Remastered} [Bluray-1080p][DTS-HD MA 5.1][x264]-AMIABLE.mkv,"/mnt/synology/rs-movies/Woman, The (2011)/The Woman (2011) {imdb-tt1714208} {edition-Remastered} [Bluray-1080p][DTS-HD MA 5.1][x264]-AMIABLE.mkv",15508868542,14.44,1080p,1920.0,1080.0,H.264,DTS-HD,,BluRay,,103.1,20.05
Love & Other Drugs (2010),Love.&.Other.Drugs.2010.1080p.Blu-ray.DTS.x264-ViSTA.mkv,/mnt/synology/rs-movies/Love & Other Drugs (2010)/Love.&.Other.Drugs.2010.1080p.Blu-ray.DTS.x264-ViSTA.mkv,13927901686,12.97,1080p,1920.0,1040.0,H.264,DTS,,BluRay,,112.3,16.53
The Super (2018),The Super (2018) {imdb-tt5884784} [Remux-1080p][DTS-HD MA 5.1][AVC]-PmP.mkv,/mnt/synology/rs-movies/The Super (2018)/The Super (2018) {imdb-tt5884784} [Remux-1080p][DTS-HD MA 5.1][AVC]-PmP.mkv,19658165362,18.31,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,89.1,29.42
Evita (1996),Evita (1996) {imdb-tt0116250} [Remux-1080p][DTS-HD MA 5.1][h264].mkv,/mnt/synology/rs-movies/Evita (1996)/Evita (1996) {imdb-tt0116250} [Remux-1080p][DTS-HD MA 5.1][h264].mkv,30085931469,28.02,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,134.8,29.77
The Burial (2023),The Burial (2023) {imdb-tt5648882} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,/mnt/synology/rs-movies/The Burial (2023)/The Burial (2023) {imdb-tt5648882} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,9336156299,8.69,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,127.2,9.78
"Boy Who Cried Werewolf, The (2010)",The Boy Who Cried Werewolf (2010) {imdb-tt1451423} [Bluray-1080p][AC3 2.0][x264]-SADPANDA.mkv,"/mnt/synology/rs-movies/Boy Who Cried Werewolf, The (2010)/The Boy Who Cried Werewolf (2010) {imdb-tt1451423} [Bluray-1080p][AC3 2.0][x264]-SADPANDA.mkv",5859117665,5.46,1080p,1920.0,1080.0,H.264,DD,,BluRay,,86.4,9.04
Justice League Dark (2017),Justice League Dark (2017) {imdb-tt2494376} [WEBDL-1080p][AC3 5.1][h264]-FGT.mkv,/mnt/synology/rs-movies/Justice League Dark (2017)/Justice League Dark (2017) {imdb-tt2494376} [WEBDL-1080p][AC3 5.1][h264]-FGT.mkv,3026754025,2.82,1080p,1916.0,1076.0,H.264,DD,,WEB-DL,,75.8,5.32
Who Am I (2014),Who Am I (2014) {imdb-tt3042408} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,/mnt/synology/rs-movies/Who Am I (2014)/Who Am I (2014) {imdb-tt3042408} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,10153642141,9.46,1080p,1920.0,804.0,H.264,DTS,,BluRay,,101.8,13.3
Red Riding Hood (2011),Red Riding Hood (2011) {imdb-tt1486185} [HDTV-720p][AC3 5.1][x264].mkv,/mnt/synology/rs-movies/Red Riding Hood (2011)/Red Riding Hood (2011) {imdb-tt1486185} [HDTV-720p][AC3 5.1][x264].mkv,2252988264,2.1,720p,1280.0,528.0,H.264,DD,,HDTV,,100.4,2.99
Mr. Magoo (1997),Mr. Magoo (1997) {imdb-tt0119718} [AMZN][WEBDL-1080p][EAC3 5.1][x264]-ABM.mkv,/mnt/synology/rs-movies/Mr. Magoo (1997)/Mr. Magoo (1997) {imdb-tt0119718} [AMZN][WEBDL-1080p][EAC3 5.1][x264]-ABM.mkv,9777954104,9.11,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,87.5,14.89
In the Mouth of Madness (1995),In the Mouth of Madness (1995) {imdb-tt0113409} [Bluray-720p][DTS 5.1][x264]-SbR.mkv,/mnt/synology/rs-movies/In the Mouth of Madness (1995)/In the Mouth of Madness (1995) {imdb-tt0113409} [Bluray-720p][DTS 5.1][x264]-SbR.mkv,7315352113,6.81,720p,1280.0,534.0,H.264,DTS,,BluRay,,95.4,10.23
"Railway Man, The (2013)",The Railway Man (2013) {imdb-tt2058107} [Bluray-1080p][AC3 5.1][x264]-HiFi.mkv,"/mnt/synology/rs-movies/Railway Man, The (2013)/The Railway Man (2013) {imdb-tt2058107} [Bluray-1080p][AC3 5.1][x264]-HiFi.mkv",13608580908,12.67,1080p,1920.0,800.0,H.264,DD,,BluRay,,116.5,15.57
From Hell (2001),From Hell (2001) {imdb-tt0120681} [Bluray-1080p][DTS 5.1][x264]-FANDANGO.mkv,/mnt/synology/rs-movies/From Hell (2001)/From Hell (2001) {imdb-tt0120681} [Bluray-1080p][DTS 5.1][x264]-FANDANGO.mkv,10726351593,9.99,1080p,1920.0,816.0,H.264,DTS,,BluRay,,122.2,11.7
Pet Sematary (1989),Pet Sematary (1989) {imdb-tt0098084} [WEBDL-1080p][AAC 2.0][AV1].mkv,/mnt/synology/rs-movies/Pet Sematary (1989)/Pet Sematary (1989) {imdb-tt0098084} [WEBDL-1080p][AAC 2.0][AV1].mkv,3767506275,3.51,1080p,1920.0,1080.0,AV1,AAC,,WEB-DL,,102.7,4.89
