title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
The Lord of the Rings The Fellowship of the Ring (2001),The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Lord of the Rings The Fellowship of the Ring (2001)/The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,126023154932,117.37,2160p,3840,2160,H.265,TrueHD,DV HDR10,Remux,,228.2,73.63
The Lord of the Rings The Two Towers (2002),The Lord of the Rings The Two Towers (2002) {tmdb-121} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Lord of the Rings The Two Towers (2002)/The Lord of the Rings The Two Towers (2002) {tmdb-121} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Lord of the Rings The Two Towers (2002)/The Lord of the Rings The Two Towers (2002) {tmdb-121} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,120576935820,112.3,2160p,3840,2160,H.265,TrueHD,DV HDR10,Remux,,235.4,68.29
Lawrence of Arabia (1962),Lawrence of Arabia (1962) {tmdb-947} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Lawrence of Arabia (1962)/Lawrence of Arabia (1962) {tmdb-947} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,Lawrence of Arabia (1962)/Lawrence of Arabia (1962) {tmdb-947} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,101519466348,94.55,2160p,3840,2160,H.265,TrueHD,HDR10,Remux,,227.0,59.62
Lawrence of Arabia (1962),Lawrence.of.Arabia.1962.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K Movies/Lawrence of Arabia (1962)/Lawrence.of.Arabia.1962.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,Lawrence of Arabia (1962)/Lawrence.of.Arabia.1962.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,101519466348,94.55,2160p,3840,2160,H.265,TrueHD Atmos,,Remux,,227.0,59.62
The Hobbit The Desolation of Smaug (2013),The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Hobbit The Desolation of Smaug (2013)/The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Hobbit The Desolation of Smaug (2013)/The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,84661155918,78.85,2160p,3840,2160,H.265,TrueHD,DV HDR10,Remux,,186.6,60.5
The Hobbit The Desolation of Smaug (2013),The.Hobbit.The.Desolation.of.Smaug.2013.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K Movies/The Hobbit The Desolation of Smaug (2013)/The.Hobbit.The.Desolation.of.Smaug.2013.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,The Hobbit The Desolation of Smaug (2013)/The.Hobbit.The.Desolation.of.Smaug.2013.Extended.Cut.UHD.BluRay.2160p.TrueHD.Atmos.7.1.DV.HEVC.REMUX-FraMeSToR.mkv,77680869376,72.35,2160p,3840,2160,H.265,TrueHD Atmos,DV,Remux,,186.6,55.51
John Wick Chapter 2 (2017),John Wick Chapter 2 (2017) {tmdb-324552} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/John Wick Chapter 2 (2017)/John Wick Chapter 2 (2017) {tmdb-324552} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,John Wick Chapter 2 (2017)/John Wick Chapter 2 (2017) {tmdb-324552} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,37670413860,35.08,2160p,3840,1600,H.265,TrueHD,DV HDR10,BluRay,,122.4,41.04
The Dark Knight Rises (2012),The Dark Knight Rises (2012) {tmdb-49026} - [Hybrid][Remux-2160p][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Dark Knight Rises (2012)/The Dark Knight Rises (2012) {tmdb-49026} - [Hybrid][Remux-2160p][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Dark Knight Rises (2012)/The Dark Knight Rises (2012) {tmdb-49026} - [Hybrid][Remux-2160p][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,75143310155,69.98,2160p,3840,2160,H.265,DTS-HD,DV HDR10,Remux,,164.5,60.89
Jaws (1975),Jaws (1975) {tmdb-578} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Jaws (1975)/Jaws (1975) {tmdb-578} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,Jaws (1975)/Jaws (1975) {tmdb-578} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,40565884457,37.78,2160p,3840,1632,H.265,TrueHD,HDR10,BluRay,,123.9,43.64
V for Vendetta (2005),V for Vendetta (2006) {tmdb-752} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/V for Vendetta (2005)/V for Vendetta (2006) {tmdb-752} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,V for Vendetta (2005)/V for Vendetta (2006) {tmdb-752} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,70879699668,66.01,2160p,3840,2160,H.265,TrueHD,DV HDR10,Remux,,132.6,71.29
