Direction,Title,Filename,Size_GB,Quality_Score,Reason
Chris → Ali,star trek into darkness p epsilon mkv,Star.Trek.Into.Darkness.2013.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,51.23,0,Only Chris has this file
Chris → Ali,tenet ctrlhd mkv,Tenet (2020) {imdb-tt6723592} [Bluray-2160p Proper][HDR10][DTS-HD MA 5.1][x265]-CtrlHD.mkv,33.81,0,Only Chris has this file
Chris → Ali,the matrix p 7 1 framestor mkv,The.Matrix.1999.UHD.BluRay.2160p.TrueHD.Atmos.7.1.HEVC.REMUX-FraMeSToR.mkv,52.44,0,Only Chris has this file
Chris → Ali,the hunt for red october p truehd5 1 hqmux mkv,The Hunt for Red October.1990.2160p.UHD.BluRay.TrueHD5.1.x265-HQMUX.mkv,22.69,0,Only Chris has this file
Chris → Ali,master and commander the far side of the world p mkv,Master and Commander The Far Side of the World (2003) Remux-1080p.mkv,31.57,0,Only Chris has this file
Chris → Ali,kingdom of heaven smurf mkv,Kingdom of Heaven (2005) {imdb-tt0320661} {edition-Theatrical} [WEBDL-2160p][HDR10][EAC3 5.1][h265]-SMURF.mkv,16.59,0,Only Chris has this file
Chris → Ali,john wick p 7 1 absinth mkv,John.Wick.2014.2160p.UHD.BluRay.HDR.TrueHD.Atmos.7.1.x265-Absinth.mkv,19.20,0,Only Chris has this file
Chris → Ali,deadpool and wolverine flux mkv,Deadpool and Wolverine (2024) {imdb-tt6263850} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,22.48,0,Only Chris has this file
Chris → Ali,jurassic park p 5 1 bhdstudio mp4,Jurassic.Park.1993.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,14.43,0,Only Chris has this file
Chris → Ali,dunkirk p sadecebluray mkv,Dunkirk 2017 2160p UHD BluRay HDR DTS x265-SadeceBluRay.mkv,19.22,0,Only Chris has this file
Chris → Ali,the outfit webdl p mkv,The Outfit (2022) WEBDL-2160p.mkv,11.00,0,Only Chris has this file
Chris → Ali,alien romulus flux mkv,Alien Romulus (2024) {imdb-tt18412256} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,21.02,0,Only Chris has this file
Chris → Ali,joker p epsilon mkv,Joker.2019.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,46.65,0,Only Chris has this file
Chris → Ali,indiana jones and the temple of doom p seskapile mkv,indiana.jones.and.the.temple.of.doom.1984.2160p.uhd.bluray.x265-seskapile.mkv,32.22,0,Only Chris has this file
Chris → Ali,apollo 13 p mkv,Apollo 13 (1995) Remux-2160p.mkv,43.26,0,Only Chris has this file
Chris → Ali,the matrix reloaded p 7 1 ctrlhd mkv,The.Matrix.Reloaded.2003.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,45.99,0,Only Chris has this file
Chris → Ali,godzilla vs kong p truehd7 1 hdchina mkv,Godzilla.vs.Kong.2021.2160p.UHD.BluRay.HDR.x265.Atmos.TrueHD7.1-HDChina.mkv,27.23,0,Only Chris has this file
Chris → Ali,saving private ryan p iamable mkv,Saving.Private.Ryan.1998.2160p.UHD.BluRay.X265-IAMABLE.mkv,41.09,0,Only Chris has this file
Chris → Ali,ghostbusters afterlife webdl p mkv,Ghostbusters Afterlife (2021) WEBDL-2160p.mkv,13.09,0,Only Chris has this file
Chris → Ali,deadpool 2 p mkv,Deadpool 2 (2018) Remux-2160p.mkv,50.58,0,Only Chris has this file
Chris → Ali,guardians of the galaxy p 7 1 ctrlhd mkv,Guardians.Of.The.Galaxy.2014.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,14.89,0,Only Chris has this file
Chris → Ali,jungle cruise p mkv,Jungle Cruise (2021) Remux-2160p.mkv,52.75,0,Only Chris has this file
Chris → Ali,batman begins p ma 5 1 epsilon mkv,Batman.Begins.2005.2160p.UHD.BluRay.REMUX.HDR.HEVC.DTS-HD.MA.5.1-EPSiLON.mkv,55.65,0,Only Chris has this file
Chris → Ali,passengers p epsilon mkv,Passengers.2016.2160p.UHD.BluRay.REMUX.HDR.HEVC.Atmos-EPSiLON.mkv,47.15,0,Only Chris has this file
Chris → Ali,pacific rim p 5 1 bhdstudio mp4,Pacific.Rim.2013.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,15.12,0,Only Chris has this file
Chris → Ali,uncharted webdl p mkv,Uncharted (2022) WEBDL-2160p.mkv,20.56,0,Only Chris has this file
Chris → Ali,iron man 3 p 7 1 ctrlhd mkv,Iron.Man.3.2013.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,16.86,0,Only Chris has this file
Chris → Ali,twister p mkv,Twister (1996) Remux-1080p.mkv,26.00,0,Only Chris has this file
Chris → Ali,indiana jones and the last crusade p mkv,Indiana Jones and the Last Crusade (1989) Remux-2160p.mkv,51.55,0,Only Chris has this file
Chris → Ali,the suicide squad p 5 1 bhdstudio mp4,The.Suicide.Squad.2021.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,15.30,0,Only Chris has this file
Chris → Ali,thor ragnarok p hdr10+ 7 1 unkn0wn mkv,Thor Ragnarok 2017 2160p UHD HDR10+ BluRay x265 TrueHD Atmos 7 1-UnKn0wn.mkv,20.11,0,Only Chris has this file
Chris → Ali,solo a star wars story tnp mkv,Solo A Star Wars Story (2018) {imdb-tt3778644} [Bluray-2160p Proper][HDR10][TrueHD Atmos 7.1][x265]-TnP.mkv,37.20,0,Only Chris has this file
Chris → Ali,avatar the way of water webdl p mkv,Avatar The Way of Water (2022) WEBDL-2160p.mkv,28.33,0,Only Chris has this file
Chris → Ali,alien p director cut hdr10+ ma5 1 shd mkv,Alien.1979.2160p.Director.Cut.UHD.HDR10+Remux.DTS-HD.MA5.1-SHD.mkv,43.85,0,Only Chris has this file
Chris → Ali,army of the dead p nf ddp 5 1 trolluhd fz mkv,Army.of.the.Dead.2021.2160p.HDR.NF.WEBRip.DDP.Atmos.5.1.x265-TrollUHD-FZ.mkv,18.37,0,Only Chris has this file
Chris → Ali,the dark knight rises p blu ray ma 5 1 bludragon mkv,The Dark Knight Rises 2012 2160p UHD Blu-ray Remux HEVC DTS-HD MA 5.1 - BluDragon.mkv,69.21,0,Only Chris has this file
Chris → Ali,close encounters of the third kind dc p hdr10 10bit ma 5 1 phocis mkv,Close.Encounters.Of.The.Third.Kind.1977.DC.2160p.BluRay.HDR10.10bit.x265.HEVC.DTS-HD.MA.5.1-PHOCiS.mkv,14.68,0,Only Chris has this file
Chris → Ali,the hunger games mockingjay part 1 p mkv,The Hunger Games Mockingjay - Part 1 (2014) Remux-2160p.mkv,61.90,0,Only Chris has this file
Chris → Ali,wonder woman p 7 1 ctrlhd mkv,Wonder.Woman.2017.2160p.UHD.BluRay.TrueHD.7.1.HDR.x265-CtrlHD.mkv,44.77,0,Only Chris has this file
Chris → Ali,oblivion p mkv,Oblivion (2013) Remux-2160p.mkv,52.38,0,Only Chris has this file
Chris → Ali,top gun maverick webdl p mkv,Top Gun Maverick (2022) WEBDL-2160p.mkv,22.95,0,Only Chris has this file
Chris → Ali,star trek the motion picture p mkv,Star Trek The Motion Picture (1979) Remux-2160p.mkv,75.48,0,Only Chris has this file
Chris → Ali,star trek viii first contact p ddp5 1 abbie mkv,Star.Trek.VIII.First.Contact.1996.2160p.WEB-DL.DDP5.1.H.265-ABBiE.mkv,10.31,0,Only Chris has this file
Chris → Ali,zombieland p iamable mkv,Zombieland.2009.2160p.UHD.BluRay.X265-IAMABLE.mkv,14.05,0,Only Chris has this file
Chris → Ali,blade p mkv,Blade (1998) Bluray-2160p.mkv,38.53,0,Only Chris has this file
Chris → Ali,pirates of the caribbean the curse of the black pearl p mkv,Pirates of the Caribbean The Curse of the Black Pearl (2003) WEBRip-2160p.mkv,19.35,0,Only Chris has this file
Chris → Ali,edge of tomorrow p dovi 7 1 sphd mkv,Edge of Tomorrow.2014.2160p.UHD.BluRay.HDR.DoVi.TrueHD 7.1.Atmos.x265-SPHD.mkv,36.83,0,Only Chris has this file
Chris → Ali,iron man 2 p absinth mkv,Iron.Man.2.2010.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,19.98,0,Only Chris has this file
Chris → Ali,iron man p hdr10 7 1 4k4u mkv,Iron.Man.2008.2160p.UHD.Bluray.x265.HDR10.Atmos.TrueHD.7.1-4K4U.mkv,17.29,0,Only Chris has this file
Chris → Ali,wonder woman p hmax ddp5 1 tommy mkv,Wonder.Woman.1984.2020.2160p.HMAX.WEB-DL.DDP5.1.Atmos.HDR.HEVC-TOMMY.mkv,19.73,0,Only Chris has this file
Chris → Ali,captain america civil war p ddp 7 1 english weasley hone) mkv,Captain America - Civil War (2016) (2160p UHD BluRay x265 DV HDR DDP 7.1 English - Weasley HONE).mkv,20.91,0,Only Chris has this file
Chris → Ali,braveheart p iamable mkv,Braveheart.1995.2160p.UHD.BluRay.X265-IAMABLE.mkv,52.26,0,Only Chris has this file
Chris → Ali,captain america the first avenger p absinth mkv,Captain.America.The.First.Avenger.2011.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,19.40,0,Only Chris has this file
Chris → Ali,fast & furious 6 p proper mkv,Fast & Furious 6 (2013) Remux-2160p Proper.mkv,43.56,0,Only Chris has this file
Chris → Ali,black panther wakanda forever hone mkv,Black Panther Wakanda Forever (2022) {imdb-tt9114286} [Bluray-2160p][DV HDR10][EAC3 7.1][x265]-HONE.mkv,21.71,0,Only Chris has this file
Chris → Ali,avengers age of ultron p absinth mkv,Avengers.Age.of.Ultron.2015.2160p.UHD.BluRay.HDR.Atmos.x265-Absinth.mkv,16.53,0,Only Chris has this file
Chris → Ali,the martian extended p 10bit 7 1 terminal mkv,The.Martian.2015.EXTENDED.2160p.BluRay.x265.10bit.HDR.TrueHD.7.1.Atmos-TERMiNAL.mkv,20.35,0,Only Chris has this file
Chris → Ali,the lord of the rings the two towers p mkv,The Lord of the Rings The Two Towers (2002) Remux-2160p.mkv,105.93,1,Only Chris has this file
Chris → Ali,star wars p mkv,Star Wars (1977) Remux-2160p.mkv,49.02,0,Only Chris has this file
