title,show_folder,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps,tvdb_id,tmdb_id,imdb_id,year,season,episode,episode_title
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The.Lord.Of.The.Rings-The.Rings.Of.Power.2022.S01E08.2160p.AMZN.WEB-DL.Hybrid.HDR10.DV.HEVC.DDPA5.1.English-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 01/The.Lord.Of.The.Rings-The.Rings.Of.Power.2022.S01E08.2160p.AMZN.WEB-DL.Hybrid.HDR10.DV.HEVC.DDPA5.1.English-HONE.mkv,The Lord of the Rings The Rings of Power/Season 01/The.Lord.Of.The.Rings-The.Rings.Of.Power.2022.S01E08.2160p.AMZN.WEB-DL.Hybrid.HDR10.DV.HEVC.DDPA5.1.English-HONE.mkv,10489748175,9.77,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,1,8,
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The.Lord.Of.The.Rings-The.Rings.Of.Power.2022.S01E07.2160p.AMZN.WEB-DL.Hybrid.HDR10.DV.HEVC.DDPA5.1.English-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 01/The.Lord.Of.The.Rings-The.Rings.Of.Power.2022.S01E07.2160p.AMZN.WEB-DL.Hybrid.HDR10.DV.HEVC.DDPA5.1.English-HONE.mkv,The Lord of the Rings The Rings of Power/Season 01/The.Lord.Of.The.Rings-The.Rings.Of.Power.2022.S01E07.2160p.AMZN.WEB-DL.Hybrid.HDR10.DV.HEVC.DDPA5.1.English-HONE.mkv,10457624967,9.74,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,1,7,
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E01 - Elv... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E01 - Elv... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E01 - Elv... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,10952958211,10.2,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,1,Elv...
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E02 - Whe... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E02 - Whe... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E02 - Whe... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,9004958224,8.39,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,2,Whe...
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E03 - The... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E03 - The... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E03 - The... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,9550638609,8.89,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,3,The...
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E04 - Eldest [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E04 - Eldest [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E04 - Eldest [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,9320486047,8.68,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,4,Eldest
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E05 - Hal... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E05 - Hal... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E05 - Hal... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,8725548595,8.13,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,5,Hal...
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E06 - Whe... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E06 - Whe... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E06 - Whe... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,9027209218,8.41,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,6,Whe...
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E07 - Doo... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E07 - Doo... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E07 - Doo... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,10453872053,9.74,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,7,Doo...
The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power,The Lord of the Rings The Rings of Power (2022) - S02E08 - Sha... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,/mnt/media/4K TV Shows/The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E08 - Sha... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,The Lord of the Rings The Rings of Power/Season 02/The Lord of the Rings The Rings of Power (2022) - S02E08 - Sha... [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-HONE.mkv,10568929939,9.84,2160p,,,H.265,DD+,DV HDR10,WEB-DL,,,,,,,2022,2,8,Sha...
Planet Earth II,Planet Earth II,Planet.Earth.II.S01E02.Mountains.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K TV Shows/Planet Earth II/Season 01/Planet.Earth.II.S01E02.Mountains.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,Planet Earth II/Season 01/Planet.Earth.II.S01E02.Mountains.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,17485383197,16.28,2160p,,,H.265,DTS-HD MA,,Remux,,,,,,,,1,2,
Planet Earth II,Planet Earth II,Planet.Earth.II.S01E03.Jungles.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K TV Shows/Planet Earth II/Season 01/Planet.Earth.II.S01E03.Jungles.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,Planet Earth II/Season 01/Planet.Earth.II.S01E03.Jungles.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,17719664338,16.5,2160p,,,H.265,DTS-HD MA,,Remux,,,,,,,,1,3,
Planet Earth II,Planet Earth II,Planet.Earth.II.S01E04.Deserts.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K TV Shows/Planet Earth II/Season 01/Planet.Earth.II.S01E04.Deserts.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,Planet Earth II/Season 01/Planet.Earth.II.S01E04.Deserts.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,17353625113,16.16,2160p,,,H.265,DTS-HD MA,,Remux,,,,,,,,1,4,
Planet Earth II,Planet Earth II,Planet.Earth.II.S01E05.Grasslands.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K TV Shows/Planet Earth II/Season 01/Planet.Earth.II.S01E05.Grasslands.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,Planet Earth II/Season 01/Planet.Earth.II.S01E05.Grasslands.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,17481422872,16.28,2160p,,,H.265,DTS-HD MA,,Remux,,,,,,,,1,5,
Planet Earth II,Planet Earth II,Planet.Earth.II.S01E06.Cities.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K TV Shows/Planet Earth II/Season 01/Planet.Earth.II.S01E06.Cities.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,Planet Earth II/Season 01/Planet.Earth.II.S01E06.Cities.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,17369381601,16.18,2160p,,,H.265,DTS-HD MA,,Remux,,,,,,,,1,6,
Planet Earth II,Planet Earth II,Planet.Earth.II.S01E01.Islands.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,/mnt/media/4K TV Shows/Planet Earth II/Season 01/Planet.Earth.II.S01E01.Islands.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,Planet Earth II/Season 01/Planet.Earth.II.S01E01.Islands.2160p.DTS-HD.MA.5.1.HEVC.REMUX-FraMeSToR.mkv,18056589198,16.82,2160p,,,H.265,DTS-HD MA,,Remux,,,,,,,,1,1,
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E08 - Part Eight Surrender [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E08 - Part Eight Surrender [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E08 - Part Eight Surrender [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,6480549127,6.04,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,8,Part Eight Surrender
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E01 - Part One The Next Generation [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E01 - Part One The Next Generation [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E01 - Part One The Next Generation [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,6666922853,6.21,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,1,Part One The Next Generation
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E02 - Part Two Disengage [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E02 - Part Two Disengage [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E02 - Part Two Disengage [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,6070186530,5.65,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,2,Part Two Disengage
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E09 - Part Nine Võx [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E09 - Part Nine Võx [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E09 - Part Nine Võx [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,5860196198,5.46,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,9,Part Nine Võx
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E03 - Part Three Seventeen Seconds [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E03 - Part Three Seventeen Seconds [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E03 - Part Three Seventeen Seconds [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,7008092650,6.53,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,3,Part Three Seventeen Seconds
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E10 - Part Ten The Last Generation [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E10 - Part Ten The Last Generation [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E10 - Part Ten The Last Generation [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,7999544193,7.45,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,10,Part Ten The Last Generation
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E04 - Part Four No Win Scenario [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E04 - Part Four No Win Scenario [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E04 - Part Four No Win Scenario [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,7272008141,6.77,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,4,Part Four No Win Scenario
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E05 - Part Five Imposters [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E05 - Part Five Imposters [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E05 - Part Five Imposters [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,6798601960,6.33,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,5,Part Five Imposters
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E06 - Part Six The Bounty [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E06 - Part Six The Bounty [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E06 - Part Six The Bounty [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,6570366341,6.12,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,6,Part Six The Bounty
Star Trek Picard,Star Trek Picard,Star Trek Picard (2020) - S03E07 - Part Seven Dominion [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,/mnt/media/4K TV Shows/Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E07 - Part Seven Dominion [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,Star Trek Picard/Season 03/Star Trek Picard (2020) - S03E07 - Part Seven Dominion [[Trash] Release Sources (Streaming Service)_14_0 Release Sources (Streaming Service)_11_5 Release Sources (Streaming Service)_17_5 WEBDL-2160p][DTS-HD MA 5.1][h265]-FLUX.mkv,5758738399,5.36,2160p,,,H.265,DTS-HD,,WEB-DL,,,,,,,2020,3,7,Part Seven Dominion
The Mandalorian,The Mandalorian,The.Mandalorian.S03E01.Chapter.17.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E01.Chapter.17.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E01.Chapter.17.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,3603856245,3.36,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,3,1,
The Mandalorian,The Mandalorian,The.Mandalorian.S03E02.Chapter.18.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E02.Chapter.18.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E02.Chapter.18.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4201915933,3.91,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,3,2,
The Mandalorian,The Mandalorian,The.Mandalorian.S03E03.Chapter.19.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E03.Chapter.19.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E03.Chapter.19.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,5283831487,4.92,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,3,3,
The Mandalorian,The Mandalorian,The.Mandalorian.S03E04.Chapter.20.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E04.Chapter.20.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E04.Chapter.20.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,3040131384,2.83,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,3,4,
The Mandalorian,The Mandalorian,The.Mandalorian.S03E05.Episode.5.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E05.Episode.5.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E05.Episode.5.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4063341408,3.78,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,3,5,
The Mandalorian,The Mandalorian,The.Mandalorian.S03E06.Chapter.22.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,/mnt/media/4K TV Shows/The Mandalorian/Season 03/The.Mandalorian.S03E06.Chapter.22.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,The Mandalorian/Season 03/The.Mandalorian.S03E06.Chapter.22.2160p.DSNP.WEB-DL.DDP5.1.Atmos.DV.HDR.H.265-FLUX.mkv,4421495258,4.12,2160p,,,H.265,DD,DV,WEB-DL,,,,,,,,3,6,
